,1540_T_純金上場信託ETF_日足,7974_T_任天堂_日足,AAPL_アップル_日足
2025-03-13,1.0708598726114649,1.1317530319735392,0.8608182269063623
2025-03-14,1.0708598726114649,1.1317530319735392,0.876459816802851
2025-03-17,1.0871815286624205,1.1323042998897463,0.8785535289735353
2025-03-18,1.1007165605095541,1.163175303197354,0.8731754504956157
2025-03-19,1.1007165605095541,1.163175303197354,0.8836441995253317
2025-03-20,1.097531847133758,1.201212789415656,0.878964066921261
2025-03-21,1.097531847133758,1.201212789415656,0.8960835307041302
2025-03-24,1.0967356687898089,1.1868798235942668,0.9061827642181775
2025-03-25,1.098328025477707,1.249173098125689,0.9185810729649189
2025-03-26,1.0987261146496816,1.2160970231532524,0.9094670677999815
2025-03-27,1.1269904458598725,1.1945975744211688,0.9189916109126445
2025-03-28,1.1269904458598725,1.1945975744211688,0.8945645089348301
2025-03-31,1.1397292993630572,1.1251378169790518,0.9119303582117659
2025-04-01,1.1305732484076434,1.1488423373759646,0.9162820604576561
2025-04-02,1.1134554140127388,1.1113561190738699,0.9191558260917346
2025-04-03,1.0951433121019107,1.1,0.8341742827362616
2025-04-04,1.0951433121019107,1.1,0.7733734558645362
2025-04-07,1.072452229299363,1.085005512679162,0.7449641671565
2025-04-08,1.063296178343949,1.0369349503858876,0.707851411231252
2025-04-09,1.1042993630573248,1.1582138919514884,0.8163568730795435
2025-04-10,1.1154458598726114,1.1069459757442117,0.7817484299981365
2025-04-11,1.1154458598726114,1.1069459757442117,0.8134830447200336
2025-04-14,1.1214171974522293,1.1361631753031973,0.831423647123785
2025-04-15,1.1373407643312101,1.1069459757442117,0.8298636029224281
2025-04-16,1.1496815286624205,1.1405733186328555,0.7975541723482841
2025-04-17,1.1472929936305734,1.1433296582138919,0.8086797820943609
2025-04-18,1.1472929936305734,1.1433296582138919,0.8086797820943609
2025-04-21,1.1815286624203822,1.1218302094818082,0.7929971697658154
2025-04-22,1.1361464968152866,1.1482910694597575,0.8200106921770159
2025-04-23,1.142515923566879,1.2127894156560088,0.8399628991619066
2025-04-24,1.1389331210191083,1.256890848952591,0.8554401484284425
2025-04-25,1.1389331210191083,1.256890848952591,0.8591760751154603
2025-04-28,1.1345541401273886,1.260749724366042,0.8627067014658997
2025-04-29,1.1337579617834395,1.3042998897464169,0.8670994888692782
2025-04-30,1.1218152866242037,1.3390297684674752,0.8723954597576526
2025-05-01,1.1381369426751593,1.362734288864388,0.875761870929002
2025-05-02,1.1381369426751593,1.362734288864388,0.8430419024071323
2025-05-05,1.1381369426751593,1.362734288864388,0.8165210882586337
2025-05-06,1.1648089171974523,1.3616317530319735,0.8149609813318452
2025-05-07,1.160031847133758,1.3252480705622933,0.8056828237132491
2025-05-08,1.1604299363057324,1.3031973539140023,0.8107735569904766
2025-05-09,1.1604299363057324,1.3031973539140023,0.8150431516468217
2025-05-12,1.1556528662420382,1.3235942668136715,0.8665099952661118
2025-05-13,1.1421178343949046,1.2899669239250275,0.875307048826793
2025-05-14,1.1027070063694266,1.2618522601984565,0.8728406221434447
2025-05-15,1.1265923566878981,1.2833517089305402,0.8692231210706831
2025-05-16,1.1265923566878981,1.2833517089305402,0.8684420640003886
2025-05-19,1.1178343949044587,1.27122381477398,0.8582473623799335
2025-05-20,1.1464968152866242,1.2420066152149944,0.8503546840874427
2025-05-21,1.1496815286624205,1.2348401323043,0.8307462751913959
2025-05-22,1.1492834394904459,1.300992282249173,0.8277454278335448
2025-05-23,1.1492834394904459,1.300992282249173,0.8027108300537864
