Date,1305_T_TOPIX(ETF)_四半期足,1329_T_iシェアーズ・コア 日経225(ETF)_四半期足,7974_T_任天堂_四半期足,9697_T_カプコン_四半期足,9766_T_コナミ_四半期足
2020-10-01,1.5836409694797509,2.2441210652949217,1.0857264575765948,5.108174348937697,2.356067352819271
2021-01-01,1.6784598280954435,2.355504037999821,1.1485929584964705,5.521977559799736,2.4083923890717194
2021-04-01,1.65018064359119,2.2340209413154777,1.0333488232838581,4.674236881860935,2.2310875887462602
2021-07-01,1.7825984800716823,2.3815072256472383,0.9305518486795673,4.7861749944270375,2.324068946434401
2021-10-01,1.6940195134901934,2.229284706858269,1.0410316526388066,4.302864950545296,2.2758054473010536
2022-01-01,1.7139392028672884,2.219099808355375,1.1344222957981025,5.422496238125513,3.018059249263374
2022-04-01,1.7130915164990763,2.301436267472057,1.130635117548984,5.825038980914317,2.942983099030321
2022-07-01,1.7641927454949722,2.3021134947040256,1.1616397107962098,6.58352077248728,2.473234805258624
2022-10-01,1.8093504352924257,2.284030996834428,1.0764783489474095,6.6708777919253395,2.4126349492350916
2023-01-01,1.9087846104492305,2.417364933477678,1.1214852127468766,8.133284997861296,2.5591403816486262
2023-04-01,2.108954966315999,2.7825841373214435,1.2643908237147587,10.18650187531954,3.048398979382126
2023-07-01,2.1153716302171484,2.6105209771259115,1.235376328530784,7.740296133646123,2.9894421084094582
2023-10-01,2.3978951094591756,3.0765981889490055,1.6502135210418898,9.029545554425829,3.5183968017476186
2024-01-01,2.6013473600371686,3.270975470543436,1.5573080147582905,8.447820061593923,3.7075513399341045
2024-04-01,2.6137855507251184,3.341354192068768,1.6920595177005668,10.31848873565422,4.427796107583564
2024-07-01,2.5745275943317956,3.364888583284986,1.6502641682948396,9.919529393329508,5.491856067926888
2024-10-01,2.6823659553756127,3.40622628086834,2.0727075213862514,11.523111043853307,5.581503042373552
2025-01-01,2.592651688624874,3.100327318751523,2.4154990962755427,13.485154441179438,7.975117559732821
2025-04-01,2.66333565636788,3.247489522148262,2.3767040981105083,13.43628338135395,7.683153796489531
