Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-01-01 00:00:00+09:00,13205.404566671323,0.0,0.0,12214.529296875,0,0.0,0.0,0.0
2008-02-01 00:00:00+09:00,12130.386478237791,0.0,0.0,12226.162109375,0,0.0,0.0,0.0
2008-03-01 00:00:00+09:00,11679.257422922912,0.0,0.0,11344.490234375,0,0.0,0.0,0.0
2008-04-01 00:00:00+09:00,11466.2252639019,0.0,0.0,12540.3447265625,0,0.0,0.0,0.0
2008-05-01 00:00:00+09:00,12468.73725095771,0.0,0.0,12982.5244140625,0,0.0,0.0,0.0
2008-06-01 00:00:00+09:00,13074.719929306068,0.0,0.0,12210.0537109375,0,0.0,0.0,0.0
2008-07-01 00:00:00+09:00,12193.939398783325,0.0,0.0,12112.4853515625,0,0.0,0.0,0.0
2008-08-01 00:00:00+09:00,11854.697090921263,0.0,0.0,11698.0546875,0,0.0,0.0,0.0
2008-09-01 00:00:00+09:00,11485.020729276925,0.0,0.0,10147.7421875,0,0.0,0.0,0.0
2008-10-01 00:00:00+09:00,10246.203619900287,0.0,0.0,7725.603515625,0,0.0,0.0,0.0
2008-11-01 00:00:00+09:00,8211.643299803205,0.0,0.0,7668.31787109375,0,0.0,0.0,0.0
2008-12-01 00:00:00+09:00,7564.484314532581,0.0,0.0,7986.97119140625,0,0.0,0.0,0.0
2009-01-01 00:00:00+09:00,8261.768462082437,8360.229408001078,6937.021189722522,7268.2080078125,110530,0.0,0.0,0.0
2009-02-01 00:00:00+09:00,7178.698661081415,7366.669573653372,6525.275964997944,6802.7568359375,69440,0.0,0.0,0.0
2009-03-01 00:00:00+09:00,6641.638306259527,7867.924624261624,6399.961440667873,7339.81591796875,115230,0.0,0.0,0.0
2009-04-01 00:00:00+09:00,7483.031754317667,8109.60139881795,7402.472800024773,7903.728515625,78600,0.0,0.0,0.0
2009-05-01 00:00:00+09:00,7966.3876677605795,8592.957484326018,7966.3876677605795,8566.1044921875,65850,0.0,0.0,0.0
2009-06-01 00:00:00+09:00,8682.465593765424,9210.574325757343,8682.465593765424,9067.3583984375,65660,0.0,0.0,0.0
2009-07-01 00:00:00+09:00,8959.9456520117,9371.69140625,8270.719063395414,9371.69140625,40520,0.0,0.0,0.0
2009-08-01 00:00:00+09:00,9416.44487188981,9667.072682168246,9156.866068387144,9443.2978515625,36350,0.0,0.0,0.0
2009-09-01 00:00:00+09:00,9371.692243992164,9488.055184939536,8950.995457490128,9067.3583984375,35060,0.0,0.0,0.0
2009-10-01 00:00:00+09:00,9049.455970149254,9362.7407960199,8682.465174129353,8995.75,28160,0.0,0.0,0.0
2009-11-01 00:00:00+09:00,8816.729592483109,8959.94550464527,8145.405004222973,8279.669921875,52550,0.0,0.0,0.0
2009-12-01 00:00:00+09:00,8306.521712085307,9559.660763477488,8261.766745964158,9443.2978515625,84920,0.0,0.0,0.0
2010-01-01 00:00:00+09:00,9568.614032889942,9846.094888848396,9219.525214103498,9210.57421875,66220,0.0,0.0,0.0
2010-02-01 00:00:00+09:00,9210.573779727289,9434.348652898507,8959.945921775527,9138.9658203125,77500,0.0,0.0,0.0
2010-03-01 00:00:00+09:00,9174.769338198465,10105.672763732748,9130.014365817007,10051.966796875,73910,0.0,0.0,0.0
2010-04-01 00:00:00+09:00,10060.916899597494,10293.642735353309,9452.249329159213,10007.2109375,81760,0.0,0.0,0.0
2010-05-01 00:00:00+09:00,9980.360556896065,10186.233465244593,8566.103186501823,8897.2900390625,117660,0.0,0.0,0.0
2010-06-01 00:00:00+09:00,8861.482808814859,9282.17946741516,8476.590121159265,8539.2470703125,58260,0.0,0.0,0.0
2010-07-01 00:00:00+09:00,8440.786342075893,8888.335989057647,8252.815490343555,8646.6591796875,23180,0.0,0.0,0.0
2010-08-01 00:00:00+09:00,8655.612596577175,8834.632505503281,7975.336942657977,8100.65087890625,25880,0.0,0.0,0.0
2010-09-01 00:00:00+09:00,8091.698523569916,8754.072075278073,8091.698523569916,8449.73828125,54590,0.0,0.0,0.0
2010-10-01 00:00:00+09:00,8485.541428257044,8709.316254951586,8261.7666015625,8261.7666015625,24800,0.0,0.0,0.0
2010-11-01 00:00:00+09:00,8279.670319733796,9112.112849177302,8199.111365271521,8942.0439453125,30100,0.0,0.0,0.0
2010-12-01 00:00:00+09:00,8933.093019717624,9335.887795155793,8915.19102969815,9192.671875,26780,0.0,0.0,0.0
2011-01-01 00:00:00+09:00,9326.934999696012,9523.856851896886,9156.86612734071,9201.62109375,18040,0.0,0.0,0.0
2011-02-01 00:00:00+09:00,9246.378680677817,9774.487433978873,9201.623701584507,9532.810546875,54280,0.0,0.0,0.0
2011-03-01 00:00:00+09:00,9586.514722494312,9676.024663880813,7429.325135079625,8852.533203125,171730,0.0,0.0,0.0
2011-04-01 00:00:00+09:00,8843.58406297158,8924.14302710796,8521.348206426057,8897.2900390625,75920,0.0,0.0,0.0
2011-05-01 00:00:00+09:00,9040.502431441326,9085.257393973214,8539.246851084183,8771.97265625,54170,0.0,0.0,0.0
2011-06-01 00:00:00+09:00,8807.780078910966,8950.996015153421,8458.691234319982,8897.2900390625,41930,0.0,0.0,0.0
2011-07-01 00:00:00+09:00,8968.896930133258,9237.42677834084,8915.190960491742,8942.0439453125,57810,0.0,0.0,0.0
2011-08-01 00:00:00+09:00,8995.750087290502,9094.211033519552,7706.8067912011165,8011.140625,129320,0.0,0.0,0.0
2011-09-01 00:00:00+09:00,8055.895115173969,8136.454066325709,7483.031462539376,7814.21826171875,78090,0.0,0.0,0.0
2011-10-01 00:00:00+09:00,7679.956438644343,8234.918325819108,7518.838471400055,8127.50634765625,131980,0.0,0.0,0.0
2011-11-01 00:00:00+09:00,8002.188967141544,8046.943938993566,7339.815383731618,7608.34521484375,130370,0.0,0.0,0.0
2011-12-01 00:00:00+09:00,7805.266454848886,7850.021423053294,7456.1777028544975,7626.24658203125,106160,0.0,0.0,0.0
2012-01-01 00:00:00+09:00,7626.250531267635,8029.045453693742,7536.740548506278,7930.58447265625,45140,0.0,0.0,0.0
2012-02-01 00:00:00+09:00,7912.6763318756375,8888.334386371616,7912.6763318756375,8763.0205078125,62130,0.0,0.0,0.0
2012-03-01 00:00:00+09:00,8816.729403409092,9309.034090909092,8584.003551136364,9156.8671875,84350,0.0,0.0,0.0
2012-04-01 00:00:00+09:00,9237.427451923077,9264.280438701924,8557.151786858974,8727.220703125,99730,0.0,0.0,0.0
2012-05-01 00:00:00+09:00,8682.463545045775,8745.120498463632,7706.805270396302,7760.51123046875,79500,0.0,0.0,0.0
2012-06-01 00:00:00+09:00,7697.857577868572,8234.917408882658,7518.83763419721,8181.21142578125,44480,0.0,0.0,0.0
2012-07-01 00:00:00+09:00,8288.618925206802,8315.471902286305,7608.343505859375,7912.67724609375,41380,0.0,0.0,0.0
2012-08-01 00:00:00+09:00,7885.82740357545,8270.72022804054,7778.415452561936,7948.484375,33140,0.0,0.0,0.0
2012-09-01 00:00:00+09:00,8046.943313053676,8324.42411695208,7760.511515481132,8020.09033203125,63770,0.0,0.0,0.0
2012-10-01 00:00:00+09:00,8020.090600775194,8208.061474230863,7679.952829760175,8082.74755859375,46870,0.0,0.0,0.0
2012-11-01 00:00:00+09:00,8064.846888950892,8601.906615185137,7796.3170258337705,8521.34765625,60500,0.0,0.0,0.0
2012-12-01 00:00:00+09:00,8601.904325597427,9443.297672742232,8476.59042283118,9434.3466796875,65080,0.0,0.0,0.0
2013-01-01 00:00:00+09:00,9676.025539797958,10284.693196325488,9407.49569132993,10078.8203125,65020,0.0,0.0,0.0
2013-02-01 00:00:00+09:00,10087.77059659091,10562.173295454546,10007.211647727274,10436.859375,97830,0.0,0.0,0.0
2013-03-01 00:00:00+09:00,10392.104648623364,11448.322003091545,10392.104648623364,11287.2041015625,223240,0.0,0.0,0.0
2013-04-01 00:00:00+09:00,11305.106300662208,12755.167441364723,10794.89960300762,12629.853515625,262610,0.0,0.0,0.0
2013-05-01 00:00:00+09:00,12629.855213480458,14536.417339966167,12334.472348813657,12567.1982421875,326140,0.0,0.0,0.0
2013-06-01 00:00:00+09:00,12343.421869379496,12522.44176596223,11323.008458857914,12441.8828125,170090,0.0,0.0,0.0
2013-07-01 00:00:00+09:00,12531.39364919355,13695.023059475807,12370.275730846775,12486.638671875,225030,0.0,0.0,0.0
2013-08-01 00:00:00+09:00,12495.590346392464,13184.81703455308,11994.334573184742,12173.3544921875,165610,60.0,0.0,0.0
2013-09-01 00:00:00+09:00,12271.460397611789,13584.012205707995,12262.470316734418,13269.359375,132460,0.0,0.0,0.0
2013-10-01 00:00:00+09:00,13314.31098142227,13557.04318702551,12613.08460967957,13144.3984375,160660,0.0,0.0,0.0
2013-11-01 00:00:00+09:00,13215.420227050781,14429.081268310547,12864.807037353516,14384.130859375,220770,0.0,0.0,0.0
2013-12-01 00:00:00+09:00,14492.012196442018,14995.456788874246,13853.716373894013,14923.5361328125,227220,0.0,0.0,0.0
2014-01-01 00:00:00+09:00,14806.664275463532,14824.644438518133,13610.983432332598,13727.8544921875,257660,0.0,0.0,0.0
2014-02-01 00:00:00+09:00,13584.016678761118,13862.709277729744,12873.800055583004,13646.947265625,89400,0.0,0.0,0.0
2014-03-01 00:00:00+09:00,13485.123612422029,14069.478968960317,13062.589739232804,13691.8955078125,142470,0.0,0.0,0.0
2014-04-01 00:00:00+09:00,13673.913389123005,14051.496796317724,12837.835844620415,13233.3994140625,147670,0.0,0.0,0.0
2014-05-01 00:00:00+09:00,13287.338961986785,13646.942181526347,12936.725822935714,13521.0810546875,68403,0.0,0.0,0.0
2014-06-01 00:00:00+09:00,13664.925030048076,14285.240705754206,13655.934947791466,14024.5283203125,131488,0.0,0.0,0.0
2014-07-01 00:00:00+09:00,14051.498661770122,14608.883765435987,13961.597838598209,14492.0126953125,107145,0.0,0.0,0.0
2014-08-01 00:00:00+09:00,14348.17130632152,14447.062211314964,13610.984560006755,14141.3994140625,121551,147.0,0.0,0.0
2014-09-01 00:00:00+09:00,14307.192845146437,15205.931481992566,14307.192845146437,15033.4462890625,104856,0.0,0.0,0.0
2014-10-01 00:00:00+09:00,15051.603361369878,15369.339258624368,13526.471054548323,15287.6357421875,367133,0.0,0.0,0.0
2014-11-01 00:00:00+09:00,15941.261349535096,16286.231697645764,15569.056500257795,16231.7626953125,199566,0.0,0.0,0.0
2014-12-01 00:00:00+09:00,16231.761470526755,16776.451452759196,15505.5081608835,16286.23046875,206576,0.0,0.0,0.0
2015-01-01 00:00:00+09:00,16168.213333247386,16649.35612194032,15460.116398944581,16504.10546875,377212,0.0,0.0,0.0
2015-02-01 00:00:00+09:00,16331.62019105373,17475.469076030255,16131.900544470525,17402.84375,442142,114.0,0.0,0.0
2015-03-01 00:00:00+09:00,17595.92891375063,18436.44057525897,17303.577031486864,18080.13671875,386427,0.0,0.0,0.0
2015-04-01 00:00:00+09:00,17988.777229720246,18984.600854930763,17751.241319119574,18308.537109375,230213,0.0,0.0,0.0
2015-05-01 00:00:00+09:00,18308.536987304688,19377.44857788086,18061.86508178711,19295.224609375,135528,0.0,0.0,0.0
2015-06-01 00:00:00+09:00,19185.589766788806,19660.661513395004,18756.197995817816,19012.005859375,126701,0.0,0.0,0.0
2015-07-01 00:00:00+09:00,19057.689413378488,19560.169239713974,17970.505789125353,19304.361328125,219225,0.0,0.0,0.0
2015-08-01 00:00:00+09:00,19286.092240123056,19523.628193814766,16527.020778011658,17632.4765625,413573,128.0,0.0,0.0
2015-09-01 00:00:00+09:00,17638.62390896663,17638.62390896663,15974.949637198542,16388.5703125,335335,0.0,0.0,0.0
2015-10-01 00:00:00+09:00,16544.83033781202,18153.355509543744,16452.914613713067,18043.056640625,245436,0.0,0.0,0.0
2015-11-01 00:00:00+09:00,17804.075999823144,18907.06470399391,17647.819266732284,18677.275390625,116229,0.0,0.0,0.0
2015-12-01 00:00:00+09:00,18750.80620216837,18888.679777184312,17555.90188536352,18015.48046875,188200,0.0,0.0,0.0
