Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-01-01 00:00:00+09:00,140.34800720214844,140.34800720214844,137.62399291992188,137.7519989013672,0,0.0,0.0,0.0
2008-01-08 00:00:00+09:00,138.39300537109375,138.39300537109375,135.95700073242188,136.2779998779297,0,0.0,0.0,0.0
2008-01-15 00:00:00+09:00,133.36099243164062,133.36099243164062,119.6760025024414,119.6760025024414,0,0.0,0.0,0.0
2008-01-22 00:00:00+09:00,119.3550033569336,120.02799987792969,113.58599853515625,120.02799987792969,0,0.0,0.0,0.0
2008-01-29 00:00:00+09:00,121.34200286865234,123.16899871826172,120.54100036621094,123.16899871826172,0,0.0,0.0,0.0
2008-02-05 00:00:00+09:00,119.00299835205078,120.3489990234375,118.26499938964844,118.4260025024414,0,0.0,0.0,0.0
2008-02-12 00:00:00+09:00,122.43199920654297,122.52799987792969,120.02799987792969,120.02799987792969,0,0.0,0.0,0.0
2008-02-19 00:00:00+09:00,122.97699737548828,122.97699737548828,119.45099639892578,120.7969970703125,0,0.0,0.0,0.0
2008-02-26 00:00:00+09:00,122.59200286865234,122.81700134277344,117.46399688720703,117.46399688720703,0,0.0,0.0,0.0
2008-03-04 00:00:00+09:00,114.93199920654297,117.36799621582031,113.20099639892578,113.20099639892578,0,0.0,0.0,0.0
2008-03-11 00:00:00+09:00,114.48400115966797,115.7979965209961,108.39399719238281,108.39399719238281,0,0.0,0.0,0.0
2008-03-18 00:00:00+09:00,112.08000183105469,112.08000183105469,110.76599884033203,110.76599884033203,0,0.0,0.0,0.0
2008-03-25 00:00:00+09:00,114.3550033569336,115.31700134277344,113.74600219726562,114.5479965209961,0,0.0,0.0,0.0
2008-04-01 00:00:00+09:00,117.81700134277344,119.48300170898438,117.81700134277344,119.48300170898438,0,0.0,0.0,0.0
2008-04-08 00:00:00+09:00,118.6500015258789,118.6500015258789,114.80400085449219,114.80400085449219,0,0.0,0.0,0.0
2008-04-15 00:00:00+09:00,115.3489990234375,119.4800033569336,115.3489990234375,118.43000030517578,0,0.0,0.0,0.0
2008-04-22 00:00:00+09:00,117.55000305175781,120.48999786376953,117.55000305175781,120.48999786376953,0,0.0,0.0,0.0
2008-04-29 00:00:00+09:00,119.73999786376953,122.61000061035156,119.73999786376953,122.51000213623047,0,0.0,0.0,0.0
2008-05-06 00:00:00+09:00,121.77999877929688,122.79000091552734,121.08999633789062,121.08999633789062,0,0.0,0.0,0.0
2008-05-13 00:00:00+09:00,121.76000213623047,124.80000305175781,121.76000213623047,124.80000305175781,0,0.0,0.0,0.0
2008-05-20 00:00:00+09:00,122.69000244140625,122.69000244140625,119.8499984741211,119.8499984741211,0,0.0,0.0,0.0
2008-05-27 00:00:00+09:00,119.44000244140625,121.8499984741211,119.44000244140625,120.1500015258789,0,0.0,0.0,0.0
2008-06-03 00:00:00+09:00,120.75,120.75,116.26000213623047,116.26000213623047,0,0.0,0.0,0.0
2008-06-10 00:00:00+09:00,115.37999725341797,115.37999725341797,113.33000183105469,114.16000366210938,0,0.0,0.0,0.0
2008-06-17 00:00:00+09:00,114.83000183105469,114.83000183105469,110.4000015258789,110.4000015258789,0,0.0,0.0,0.0
2008-06-24 00:00:00+09:00,109.19000244140625,110.95999908447266,107.30000305175781,107.56999969482422,0,0.0,0.0,0.0
2008-07-01 00:00:00+09:00,105.36000061035156,105.83999633789062,104.19999694824219,105.83999633789062,0,0.0,0.0,0.0
2008-07-08 00:00:00+09:00,104.1500015258789,105.97000122070312,101.11000061035156,101.81999969482422,0,0.0,0.0,0.0
2008-07-15 00:00:00+09:00,99.41000366210938,105.79000091552734,99.41000366210938,105.79000091552734,0,0.0,0.0,0.0
2008-07-22 00:00:00+09:00,105.37999725341797,107.33999633789062,101.9800033569336,101.9800033569336,0,0.0,0.0,0.0
2008-07-29 00:00:00+09:00,102.25,103.47000122070312,101.11000061035156,101.11000061035156,0,0.0,0.0,0.0
2008-08-05 00:00:00+09:00,103.87000274658203,106.61000061035156,103.87000274658203,106.61000061035156,0,0.0,0.0,0.0
2008-08-12 00:00:00+09:00,106.29000091552734,106.29000091552734,103.77999877929688,104.44000244140625,0,0.0,0.0,0.0
2008-08-19 00:00:00+09:00,101.7699966430664,102.91000366210938,100.87000274658203,101.98999786376953,0,0.0,0.0,0.0
2008-08-26 00:00:00+09:00,102.47000122070312,104.6500015258789,102.47000122070312,104.52999877929688,0,0.0,0.0,0.0
2008-09-02 00:00:00+09:00,106.08000183105469,106.08000183105469,99.05000305175781,102.0999984741211,0,0.0,0.0,0.0
2008-09-09 00:00:00+09:00,101.22000122070312,101.41000366210938,97.8499984741211,97.8499984741211,0,0.0,0.0,0.0
2008-09-16 00:00:00+09:00,96.05999755859375,98.5199966430664,93.0,98.5199966430664,0,0.0,0.0,0.0
2008-09-23 00:00:00+09:00,96.9000015258789,98.44000244140625,91.6500015258789,91.6500015258789,0,0.0,0.0,0.0
2008-09-30 00:00:00+09:00,92.76000213623047,94.04000091552734,86.66999816894531,86.66999816894531,0,0.0,0.0,0.0
2008-10-07 00:00:00+09:00,86.08000183105469,86.08000183105469,73.68000030517578,81.38999938964844,0,0.0,0.0,0.0
2008-10-14 00:00:00+09:00,83.54000091552734,83.54000091552734,74.11000061035156,78.69000244140625,0,0.0,0.0,0.0
2008-10-21 00:00:00+09:00,78.47000122070312,78.47000122070312,68.80000305175781,68.80000305175781,0,0.0,0.0,0.0
2008-10-28 00:00:00+09:00,70.73999786376953,78.91999816894531,70.73999786376953,78.91999816894531,0,0.0,0.0,0.0
2008-11-04 00:00:00+09:00,82.95999908447266,82.95999908447266,76.52999877929688,78.8499984741211,0,0.0,0.0,0.0
2008-11-11 00:00:00+09:00,75.11000061035156,75.11000061035156,71.58999633789062,71.58999633789062,0,0.0,0.0,0.0
2008-11-18 00:00:00+09:00,72.0199966430664,72.0199966430664,65.45999908447266,71.22000122070312,0,0.0,0.0,0.0
2008-11-25 00:00:00+09:00,71.56999969482422,73.0199966430664,69.06999969482422,69.06999969482422,0,0.0,0.0,0.0
2008-12-02 00:00:00+09:00,70.73999786376953,72.76000213623047,67.80999755859375,72.76000213623047,0,0.0,0.0,0.0
2008-12-09 00:00:00+09:00,73.73999786376953,74.30999755859375,71.9800033569336,71.9800033569336,0,0.0,0.0,0.0
2008-12-16 00:00:00+09:00,73.0,73.20999908447266,71.5999984741211,71.5999984741211,0,0.0,0.0,0.0
2008-12-23 00:00:00+09:00,71.41999816894531,71.63999938964844,71.25,71.63999938964844,0,0.0,0.0,0.0
2008-12-30 00:00:00+09:00,73.2300033569336,76.56999969482422,73.19000244140625,76.56999969482422,0,0.0,0.0,0.0
2009-01-06 00:00:00+09:00,77.44000244140625,77.44000244140625,73.91000366210938,73.91000366210938,0,0.0,0.0,0.0
2009-01-13 00:00:00+09:00,72.73999786376953,72.73999786376953,68.20999908447266,68.20999908447266,0,0.0,0.0,0.0
2009-01-20 00:00:00+09:00,66.81999969482422,66.81999969482422,65.44000244140625,66.66999816894531,0,0.0,0.0,0.0
2009-01-27 00:00:00+09:00,66.68000030517578,69.33000183105469,66.05000305175781,66.05000305175781,0,0.0,0.0,0.0
2009-02-03 00:00:00+09:00,67.18000030517578,70.55000305175781,67.18000030517578,70.55000305175781,0,0.0,0.0,0.0
2009-02-10 00:00:00+09:00,68.37000274658203,68.4000015258789,66.33999633789062,66.33999633789062,0,0.0,0.0,0.0
2009-02-17 00:00:00+09:00,64.12000274658203,64.12000274658203,60.470001220703125,60.470001220703125,0,0.0,0.0,0.0
2009-02-24 00:00:00+09:00,59.959999084472656,60.95000076293945,57.36000061035156,57.36000061035156,0,0.0,0.0,0.0
2009-03-03 00:00:00+09:00,56.630001068115234,58.81999969482422,55.029998779296875,55.029998779296875,0,0.0,0.0,0.0
2009-03-10 00:00:00+09:00,58.029998779296875,60.959999084472656,58.029998779296875,60.959999084472656,0,0.0,0.0,0.0
2009-03-17 00:00:00+09:00,60.41999816894531,63.20000076293945,60.41999816894531,63.20000076293945,0,0.0,0.0,0.0
2009-03-24 00:00:00+09:00,63.29999923706055,64.31999969482422,60.5,60.5,0,0.0,0.0,0.0
2009-03-31 00:00:00+09:00,62.310001373291016,66.48999786376953,62.310001373291016,65.73999786376953,0,0.0,0.0,0.0
2009-04-07 00:00:00+09:00,65.25,67.63999938964844,65.25,67.63999938964844,0,0.0,0.0,0.0
2009-04-14 00:00:00+09:00,68.54000091552734,70.69999694824219,68.06999969482422,68.06999969482422,0,0.0,0.0,0.0
2009-04-21 00:00:00+09:00,68.05000305175781,70.62000274658203,68.05000305175781,70.54000091552734,0,0.0,0.0,0.0
2009-04-28 00:00:00+09:00,69.4800033569336,74.12000274658203,69.4800033569336,74.12000274658203,0,0.0,0.0,0.0
2009-05-05 00:00:00+09:00,73.87000274658203,75.76000213623047,73.87000274658203,74.61000061035156,0,0.0,0.0,0.0
2009-05-12 00:00:00+09:00,74.43000030517578,74.5999984741211,72.4000015258789,74.5999984741211,0,0.0,0.0,0.0
2009-05-19 00:00:00+09:00,75.80000305175781,76.72000122070312,75.12000274658203,75.26000213623047,0,0.0,0.0,0.0
2009-05-26 00:00:00+09:00,75.93000030517578,76.44000244140625,75.63999938964844,75.63999938964844,0,0.0,0.0,0.0
2009-06-02 00:00:00+09:00,78.11000061035156,78.11000061035156,76.02999877929688,76.02999877929688,0,0.0,0.0,0.0
2009-06-09 00:00:00+09:00,76.33999633789062,77.68000030517578,75.20999908447266,75.20999908447266,0,0.0,0.0,0.0
2009-06-16 00:00:00+09:00,74.93000030517578,74.93000030517578,72.56999969482422,72.56999969482422,0,0.0,0.0,0.0
2009-06-23 00:00:00+09:00,74.38999938964844,75.12000274658203,73.76000213623047,75.12000274658203,0,0.0,0.0,0.0
2009-06-30 00:00:00+09:00,74.33999633789062,75.83000183105469,72.7699966430664,72.7699966430664,0,0.0,0.0,0.0
2009-07-07 00:00:00+09:00,72.19000244140625,72.62000274658203,70.91000366210938,72.62000274658203,0,0.0,0.0,0.0
2009-07-14 00:00:00+09:00,73.4000015258789,77.1500015258789,73.4000015258789,77.1500015258789,0,0.0,0.0,0.0
2009-07-21 00:00:00+09:00,77.79000091552734,79.98999786376953,77.79000091552734,79.98999786376953,0,0.0,0.0,0.0
2009-07-28 00:00:00+09:00,77.2699966430664,80.54000091552734,77.2699966430664,80.54000091552734,0,0.0,0.0,0.0
2009-08-04 00:00:00+09:00,80.47000122070312,81.30000305175781,79.83000183105469,81.02999877929688,0,0.0,0.0,0.0
2009-08-11 00:00:00+09:00,79.79000091552734,81.41999816894531,78.81999969482422,78.81999969482422,0,0.0,0.0,0.0
2009-08-18 00:00:00+09:00,79.56999969482422,83.83000183105469,79.4800033569336,83.83000183105469,0,0.0,0.0,0.0
2009-08-25 00:00:00+09:00,84.44000244140625,84.69000244140625,83.81999969482422,83.81999969482422,0,0.0,0.0,0.0
2009-09-01 00:00:00+09:00,82.2300033569336,84.13999938964844,81.5999984741211,84.13999938964844,0,0.0,0.0,0.0
2009-09-08 00:00:00+09:00,84.38999938964844,85.94999694824219,84.38999938964844,85.83000183105469,0,0.0,0.0,0.0
2009-09-15 00:00:00+09:00,86.31999969482422,87.98999786376953,86.31999969482422,87.2300033569336,0,0.0,0.0,0.0
2009-09-22 00:00:00+09:00,87.5999984741211,88.01000213623047,86.16999816894531,88.01000213623047,0,0.0,0.0,0.0
2009-09-29 00:00:00+09:00,87.86000061035156,87.86000061035156,84.20999908447266,85.0199966430664,0,0.0,0.0,0.0
2009-10-06 00:00:00+09:00,87.26000213623047,89.04000091552734,87.0,89.04000091552734,0,0.0,0.0,0.0
2009-10-13 00:00:00+09:00,88.11000061035156,89.9800033569336,88.11000061035156,89.9800033569336,0,0.0,0.0,0.0
2009-10-20 00:00:00+09:00,89.4000015258789,89.51000213623047,86.52999877929688,86.52999877929688,0,0.0,0.0,0.0
2009-10-27 00:00:00+09:00,86.25,86.25,83.58000183105469,84.08000183105469,0,0.0,0.0,0.0
2009-11-03 00:00:00+09:00,82.79000091552734,87.08000183105469,82.79000091552734,87.08000183105469,0,0.0,0.0,0.0
2009-11-10 00:00:00+09:00,86.80000305175781,88.87000274658203,86.80000305175781,88.87000274658203,0,0.0,0.0,0.0
2009-11-17 00:00:00+09:00,88.33999633789062,88.47000122070312,86.18000030517578,88.01000213623047,0,0.0,0.0,0.0
2009-11-24 00:00:00+09:00,87.4000015258789,87.80999755859375,84.93000030517578,84.93000030517578,0,0.0,0.0,0.0
2009-12-01 00:00:00+09:00,87.18000030517578,88.37000274658203,87.18000030517578,88.0,0,0.0,0.0,0.0
2009-12-08 00:00:00+09:00,86.62000274658203,87.55000305175781,85.5999984741211,87.55000305175781,0,0.0,0.0,0.0
2009-12-15 00:00:00+09:00,87.62000274658203,88.69000244140625,87.16999816894531,88.52999877929688,0,0.0,0.0,0.0
2009-12-22 00:00:00+09:00,89.13999938964844,90.0199966430664,89.13999938964844,90.0199966430664,0,0.0,0.0,0.0
2009-12-29 00:00:00+09:00,90.31999969482422,91.29000091552734,89.70999908447266,91.29000091552734,0,0.0,0.0,0.0
2010-01-05 00:00:00+09:00,91.4000015258789,91.76000213623047,91.4000015258789,91.5999984741211,0,0.0,0.0,0.0
2010-01-12 00:00:00+09:00,90.5,91.11000061035156,89.87999725341797,90.26000213623047,0,0.0,0.0,0.0
2010-01-19 00:00:00+09:00,90.91999816894531,90.91999816894531,86.19000244140625,86.19000244140625,0,0.0,0.0,0.0
