Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-07-01 00:00:00+09:00,3600.0,3630.0,3275.0,3295.0,558327,0.0,0.0,0.0
2010-08-01 00:00:00+09:00,3315.0,3435.0,3305.0,3380.0,361572,0.0,0.0,0.0
2010-09-01 00:00:00+09:00,3420.0,3565.0,2860.0,3530.0,378797,0.0,0.0,0.0
2010-10-01 00:00:00+09:00,3545.0,3660.0,3495.0,3510.0,390207,0.0,0.0,0.0
2010-11-01 00:00:00+09:00,3560.0,3755.0,3535.0,3710.0,676585,0.0,0.0,0.0
2010-12-01 00:00:00+09:00,3750.0,3805.0,3670.0,3720.0,1002467,0.0,0.0,0.0
2011-01-01 00:00:00+09:00,3735.0,3760.0,3500.0,3535.0,994986,0.0,0.0,0.0
2011-02-01 00:00:00+09:00,3540.0,3800.0,3520.0,3755.0,785952,0.0,0.0,0.0
2011-03-01 00:00:00+09:00,3750.0,3865.0,3590.0,3865.0,1126051,0.0,0.0,0.0
2011-04-01 00:00:00+09:00,3880.0,4120.0,3880.0,4065.0,1314437,0.0,0.0,0.0
2011-05-01 00:00:00+09:00,4100.0,4100.0,3855.0,4035.0,873759,0.0,0.0,0.0
2011-06-01 00:00:00+09:00,4035.0,4040.0,3905.0,3940.0,560219,0.0,0.0,0.0
2011-07-01 00:00:00+09:00,3930.0,4100.0,3900.0,4060.0,870435,0.0,0.0,0.0
2011-08-01 00:00:00+09:00,4050.0,4770.0,4045.0,4545.0,3000618,0.0,0.0,0.0
2011-09-01 00:00:00+09:00,4540.0,4760.0,3885.0,4010.0,2313341,0.0,0.0,0.0
2011-10-01 00:00:00+09:00,4065.0,4355.0,3975.0,4300.0,1439386,0.0,0.0,0.0
2011-11-01 00:00:00+09:00,4260.0,4460.0,4120.0,4305.0,1074202,0.0,0.0,0.0
2011-12-01 00:00:00+09:00,4330.0,4370.0,3865.0,3880.0,1544985,0.0,0.0,0.0
2012-01-01 00:00:00+09:00,3880.0,4245.0,3880.0,4195.0,916482,0.0,0.0,0.0
2012-02-01 00:00:00+09:00,4210.0,4595.0,4175.0,4575.0,1557996,0.0,0.0,0.0
2012-03-01 00:00:00+09:00,4405.0,4480.0,4270.0,4335.0,1927620,0.0,0.0,0.0
2012-04-01 00:00:00+09:00,4405.0,4425.0,4210.0,4325.0,634321,0.0,0.0,0.0
2012-05-01 00:00:00+09:00,4250.0,4255.0,3930.0,3940.0,1033536,0.0,0.0,0.0
2012-06-01 00:00:00+09:00,3930.0,4130.0,3900.0,3980.0,1052109,0.0,0.0,0.0
2012-07-01 00:00:00+09:00,4070.0,4130.0,3940.0,4055.0,831387,0.0,0.0,0.0
2012-08-01 00:00:00+09:00,4030.0,4210.0,3960.0,4145.0,882376,0.0,0.0,0.0
2012-09-01 00:00:00+09:00,4205.0,4465.0,4200.0,4395.0,1263441,0.0,0.0,0.0
2012-10-01 00:00:00+09:00,4380.0,4490.0,4325.0,4360.0,1131898,0.0,0.0,0.0
2012-11-01 00:00:00+09:00,4385.0,4600.0,4305.0,4535.0,1471365,0.0,0.0,0.0
2012-12-01 00:00:00+09:00,4500.0,4575.0,4375.0,4555.0,1493490,0.0,0.0,0.0
2013-01-01 00:00:00+09:00,4615.0,4840.0,4560.0,4835.0,1847969,0.0,0.0,0.0
2013-02-01 00:00:00+09:00,4830.0,4980.0,4620.0,4705.0,1879576,0.0,0.0,0.0
2013-03-01 00:00:00+09:00,4660.0,4895.0,4650.0,4820.0,1370460,0.0,0.0,0.0
2013-04-01 00:00:00+09:00,4810.0,5000.0,4140.0,4565.0,3766263,0.0,0.0,0.0
2013-05-01 00:00:00+09:00,4575.0,4675.0,4360.0,4540.0,1551302,0.0,0.0,0.0
2013-06-01 00:00:00+09:00,4440.0,4470.0,3720.0,3820.0,1594277,0.0,0.0,0.0
2013-07-01 00:00:00+09:00,3920.0,4260.0,3890.0,4140.0,1566128,0.0,0.0,0.0
2013-08-01 00:00:00+09:00,4125.0,4410.0,3930.0,4380.0,1317196,0.0,0.0,0.0
2013-09-01 00:00:00+09:00,4305.0,4460.0,4060.0,4155.0,1320623,0.0,0.0,0.0
2013-10-01 00:00:00+09:00,4145.0,4215.0,3985.0,4190.0,1326502,0.0,0.0,0.0
2013-11-01 00:00:00+09:00,4140.0,4155.0,3980.0,4040.0,942713,0.0,0.0,0.0
2013-12-01 00:00:00+09:00,4060.0,4115.0,3945.0,4040.0,1437738,0.0,0.0,0.0
2014-01-01 00:00:00+09:00,4090.0,4150.0,4035.0,4045.0,857568,0.0,0.0,0.0
2014-02-01 00:00:00+09:00,4035.0,4345.0,4020.0,4290.0,1181729,0.0,0.0,0.0
2014-03-01 00:00:00+09:00,4290.0,4460.0,4180.0,4230.0,1303453,0.0,0.0,0.0
2014-04-01 00:00:00+09:00,4200.0,4280.0,4160.0,4195.0,755564,0.0,0.0,0.0
2014-05-01 00:00:00+09:00,4175.0,4220.0,4045.0,4050.0,812631,0.0,0.0,0.0
2014-06-01 00:00:00+09:00,4040.0,4255.0,4020.0,4215.0,1164144,0.0,0.0,0.0
2014-07-01 00:00:00+09:00,4240.0,4295.0,4160.0,4200.0,800348,0.0,0.0,0.0
2014-08-01 00:00:00+09:00,4175.0,4255.0,4170.0,4235.0,714384,0.0,0.0,0.0
2014-09-01 00:00:00+09:00,4235.0,4250.0,4170.0,4210.0,775635,0.0,0.0,0.0
2014-10-01 00:00:00+09:00,4195.0,4225.0,4135.0,4175.0,772639,0.0,0.0,0.0
2014-11-01 00:00:00+09:00,4180.0,4460.0,4135.0,4405.0,1070182,0.0,0.0,0.0
2014-12-01 00:00:00+09:00,4310.0,4620.0,4300.0,4505.0,1199784,0.0,0.0,0.0
2015-01-01 00:00:00+09:00,4500.0,4865.0,4490.0,4685.0,1027383,0.0,0.0,0.0
2015-02-01 00:00:00+09:00,4730.0,4755.0,4515.0,4565.0,767659,0.0,0.0,0.0
2015-03-01 00:00:00+09:00,4595.0,4630.0,4430.0,4480.0,1140135,0.0,0.0,0.0
2015-04-01 00:00:00+09:00,4495.0,4595.0,4435.0,4510.0,930432,0.0,0.0,0.0
2015-05-01 00:00:00+09:00,4470.0,4630.0,4460.0,4630.0,1001126,0.0,0.0,0.0
2015-06-01 00:00:00+09:00,4640.0,4665.0,4520.0,4540.0,824345,0.0,0.0,0.0
2015-07-01 00:00:00+09:00,4535.0,4555.0,4220.0,4240.0,1557126,0.0,0.0,0.0
2015-08-01 00:00:00+09:00,4275.0,4510.0,4230.0,4330.0,1144782,0.0,0.0,0.0
2015-09-01 00:00:00+09:00,4325.0,4350.0,4175.0,4250.0,784490,0.0,0.0,0.0
2015-10-01 00:00:00+09:00,4215.0,4425.0,4200.0,4370.0,756973,0.0,0.0,0.0
2015-11-01 00:00:00+09:00,4320.0,4325.0,4110.0,4120.0,1088527,0.0,0.0,0.0
2015-12-01 00:00:00+09:00,4155.0,4220.0,4050.0,4070.0,1326045,0.0,0.0,0.0
2016-01-01 00:00:00+09:00,4045.0,4240.0,4000.0,4235.0,1377209,0.0,0.0,0.0
2016-02-01 00:00:00+09:00,4275.0,4395.0,4200.0,4360.0,1654198,0.0,0.0,0.0
2016-03-01 00:00:00+09:00,4375.0,4545.0,4305.0,4340.0,1691050,0.0,0.0,0.0
2016-04-01 00:00:00+09:00,4355.0,4360.0,4190.0,4290.0,871204,0.0,0.0,0.0
2016-05-01 00:00:00+09:00,4325.0,4380.0,4180.0,4245.0,921426,0.0,0.0,0.0
2016-06-01 00:00:00+09:00,4235.0,4315.0,4130.0,4250.0,1797159,0.0,0.0,0.0
2016-07-01 00:00:00+09:00,4270.0,4415.0,4265.0,4335.0,1885103,0.0,0.0,0.0
2016-08-01 00:00:00+09:00,4335.0,4350.0,4165.0,4250.0,914234,0.0,0.0,0.0
2016-09-01 00:00:00+09:00,4250.0,4305.0,4180.0,4210.0,658119,0.0,0.0,0.0
2016-10-01 00:00:00+09:00,4200.0,4205.0,4090.0,4190.0,1166803,0.0,0.0,0.0
2016-11-01 00:00:00+09:00,4190.0,4240.0,4085.0,4190.0,1263130,0.0,0.0,0.0
2016-12-01 00:00:00+09:00,4190.0,4240.0,4160.0,4240.0,910744,0.0,0.0,0.0
2017-01-01 00:00:00+09:00,4250.0,4330.0,4245.0,4275.0,799512,0.0,0.0,0.0
2017-02-01 00:00:00+09:00,4280.0,4400.0,4280.0,4385.0,673984,0.0,0.0,0.0
2017-03-01 00:00:00+09:00,4385.0,4430.0,4295.0,4320.0,751319,0.0,0.0,0.0
2017-04-01 00:00:00+09:00,4345.0,4410.0,4330.0,4395.0,1096503,0.0,0.0,0.0
2017-05-01 00:00:00+09:00,4410.0,4420.0,4330.0,4380.0,651228,0.0,0.0,0.0
