Date,始値,高値,安値,終値,出来高,配当,株式分割
2010-10-01,1570.3819392277644,1871.0933580630767,1550.6382591407616,1691.1219482421875,14300000,0.0,0.0
2011-01-01,1705.5499414632395,2034.3581002582453,1472.4438661921477,1480.9150390625,19849000,31.0,0.0
2011-04-01,1497.0871476898924,1536.3625821200285,854.8182510338669,944.9207153320312,37266000,0.0,0.0
2011-07-01,957.2424156986066,1048.885146849933,830.1748383934819,929.5187377929688,17910000,0.0,0.0
2011-10-01,924.1276181977372,964.173148319639,771.6468697225688,790.8995361328125,10457000,0.0,0.0
2012-01-01,794.7498715687035,1007.2994032074512,787.8189133864183,841.3999633789062,14127000,10.0,0.0
2012-04-01,831.3093853123701,841.399975423538,625.6165703125,679.17431640625,18015000,0.0,0.0
2012-07-01,672.964707120843,860.8049531789353,639.5881414850918,794.0518188476562,8227000,0.0,0.0
2012-10-01,794.8280778894473,853.8192242953047,659.7693958303975,688.48876953125,23832000,0.0,0.0
2013-01-01,698.5791776018493,960.0664708151746,647.350037911047,840.1561279296875,27470000,10.0,0.0
2013-04-01,834.6700411134741,1130.9193165359866,711.6247826604041,973.3900146484376,301338000,0.0,0.0
2013-07-01,967.9037612805264,1070.5720954730357,833.8863410229953,863.6678466796875,414029000,0.0,0.0
2013-10-01,861.316907919007,1265.7204396440168,848.7772623078113,952.2293090820312,818431000,0.0,0.0
2014-01-01,939.2975571790762,1033.3448720405606,838.4849312496362,848.758544921875,558862000,10.0,0.0
2014-04-01,844.4120616669765,1034.8690582209192,795.8099635925553,910.79541015625,388478000,0.0,0.0
2014-07-01,908.8195959589116,985.4767107136192,832.162600731069,941.220947265625,397090000,0.0,0.0
2014-10-01,941.2211667437886,1142.7419498478405,880.3694206498113,903.2874755859376,468782000,0.0,0.0
2015-01-01,896.9654187126339,1680.7421333132768,881.1598606736447,1622.06982421875,638303000,18.0,0.0
2015-04-01,1606.1048667214134,1850.373300725764,1533.0638709542732,1741.0113525390625,528582000,0.0,0.0
2015-07-01,1737.8179548493104,2079.474401645592,1519.7203931867218,1557.293701171875,550485000,3.0,0.0
