Date,始値,高値,安値,終値,出来高,配当,株式分割
1985-01-01,0.0998825907001689,0.1067418264740486,0.0711612270250916,0.0758764222264289,15715392000,0.0,0.0
1985-04-01,0.0758764200914685,0.0788777704059296,0.0505842929633962,0.0617300756275653,13318547200,0.0,0.0
1985-07-01,0.06215870650629,0.0625873636757103,0.0497269809876947,0.0540142878890037,6216537600,0.0,0.0
1985-10-01,0.0540142813546132,0.0784491105156566,0.051441588374688,0.0754477605223655,10241795200,0.0,0.0
1986-01-01,0.0754477719157998,0.101597237648972,0.0745904631634536,0.0968820303678512,13976995200,0.0,0.0
1986-04-01,0.0968820035984866,0.1341773019175406,0.0900235403867467,0.1230315119028091,13480096000,0.0,0.0
1986-07-01,0.1230314868869301,0.1303193729625555,0.1028839647799189,0.1148870214819908,12913353600,0.0,0.0
1986-10-01,0.1144583755370866,0.150467681009827,0.1105997166603318,0.1388932466506958,12952777600,0.0,0.0
1987-01-01,0.1384645622864493,0.2447769850284345,0.1376064923170615,0.2211994528770446,20844409600,0.0,0.0
1987-04-01,0.2160556625003474,0.297099543296581,0.2139123872440533,0.2782084941864013,14149654400,0.000536,2.0
1987-07-01,0.2799257238277149,0.404096259012205,0.250731334204202,0.3886196613311767,9265043200,0.000536,0.0
1987-10-01,0.3903388121400068,0.4109737237382966,0.1900110799449867,0.2895155549049377,15512201600,0.000714,0.0
1988-01-01,0.2946852189433309,0.3298005065645747,0.2602197111825906,0.2762729823589325,14472169600,0.000714,0.0
1988-04-01,0.2745465234022534,0.3235330420419438,0.2581422101543649,0.3200722336769104,9471168000,0.000714,0.0
1988-07-01,0.3218029493773265,0.3287229702395626,0.2617412179579572,0.2998755276203155,7900054400,0.000714,0.0
1988-10-01,0.2981423955027907,0.2998756571958749,0.2461402532597756,0.2798112630844116,9449585600,0.000893,0.0
1989-01-01,0.2798112764216701,0.3058805273503148,0.2335282533803886,0.2483414709568023,16091779200,0.000893,0.0
1989-04-01,0.2474702121698053,0.3510602945767778,0.2361422902901916,0.2881839871406555,13161086400,0.000893,0.0
1989-07-01,0.2916769497599827,0.3273834469476612,0.2637320877842196,0.3116264641284942,9061785600,0.000893,0.0
1989-10-01,0.3116264472088156,0.3527687078486164,0.2281536367664964,0.2474584430456161,12591174400,0.000982,0.0
1990-01-01,0.2474585175255993,0.3054780457305044,0.2255205440730505,0.2834693789482116,10787862400,0.000982,0.0
1990-04-01,0.2817087837949129,0.3169191412495162,0.2648343559956465,0.3160364329814911,11710160000,0.000982,0.0
1990-07-01,0.3142702146178067,0.3372226838404302,0.1930284997242068,0.205424815416336,9499100800,0.000982,0.0
1990-10-01,0.2089663777700695,0.321604802700587,0.1717774565524447,0.30561363697052,12404817600,0.001071,0.0
1991-01-01,0.3038360998250873,0.5003370663998472,0.2985059882077981,0.4843122363090515,17793686400,0.001071,0.0
1991-04-01,0.4843123988253361,0.5217041570450365,0.2874036319308299,0.2963294386863708,19307556800,0.001071,0.0
1991-07-01,0.3016844915359667,0.3962960215231919,0.2981145113340908,0.3542507886886596,10349214400,0.001071,0.0
1991-10-01,0.3524616266954463,0.416079891259663,0.3327815023663183,0.404422402381897,9897193600,0.001071,0.0
1992-01-01,0.3999390202764323,0.5021656020466656,0.3981456749444935,0.4186549782752991,10223819200,0.001071,0.0
1992-04-01,0.4114682001479042,0.4545910616921162,0.3072530833460949,0.3449859619140625,11486798400,0.001071,0.0
1992-07-01,0.3456798270414798,0.3610517125497929,0.298869540196824,0.3258490264415741,9435003200,0.001071,0.0
1992-10-01,0.3231413259840792,0.4432289590396144,0.2996728601338816,0.4323742687702179,9992292800,0.001071,0.0
1993-01-01,0.4305651187896728,0.4721740976155802,0.3644218946982246,0.3734865188598633,13855072000,0.001071,0.0
1993-04-01,0.3716735541820526,0.4287847484998097,0.279792183506192,0.287059873342514,14789353600,0.001071,0.0
1993-07-01,0.2834256478206401,0.2888766098675449,0.1678840511144366,0.1706211119890213,14494099200,0.001071,0.0
1993-10-01,0.1660593944857445,0.2554760376612345,0.1605852587519561,0.2142723649740219,13314403200,0.001071,0.0
1994-01-01,0.2161037529375828,0.2830469231856496,0.2106091004870949,0.2444496154785156,16874480000,0.001071,0.0
1994-04-01,0.2370974170481923,0.251801884618213,0.1817545673894578,0.1955936998128891,12075582400,0.001071,0.0
1994-07-01,0.1946711051015107,0.2758904481894145,0.1872906915820619,0.2495049685239792,12655608000,0.001071,0.0
1994-10-01,0.2490421806617354,0.3240328160153771,0.240710459191589,0.2897205948829651,15550225600,0.001071,0.0
1995-01-01,0.2887920705075737,0.3570434178654275,0.2523401378541967,0.2625828981399536,20458592000,0.001071,0.0
1995-04-01,0.2644450212638817,0.3744250376967786,0.2504778953586822,0.346880167722702,17580920000,0.001071,0.0
1995-07-01,0.3473470455968105,0.3725577448029072,0.2602850168339859,0.2790101766586303,18303980800,0.001071,0.0
1995-10-01,0.2827558927730128,0.3183337970023015,0.2376158609977504,0.239494115114212,17923046400,0.001071,0.0
1996-01-01,0.2423115736905838,0.2667307395995397,0.1728114527512936,0.1845514625310897,18299064000,0.0,0.0
1996-04-01,0.1887775844732796,0.2169540408501671,0.147453164111738,0.1577844768762588,11144918400,0.0,0.0
1996-07-01,0.1587236220106329,0.1878383589730092,0.1202166379740326,0.1667071133852005,11204412800,0.0,0.0
1996-10-01,0.1652983964536161,0.2085010522843812,0.1559061917300206,0.1568453311920166,12545825600,0.0,0.0
1997-01-01,0.1587235899634815,0.1671766353774923,0.1136426776202496,0.1371219009160995,18149152000,0.0,0.0
1997-04-01,0.1324261783780478,0.1493314163761493,0.1051896682573247,0.1070679351687431,8674736000,0.0,0.0
