Date,始値,高値,安値,終値,出来高,配当,株式分割
2001-05-01 00:00:00-04:00,0.38233916703222565,0.4017497556154349,0.29040333258660156,0.30018362402915955,7468434400,0.0,0.0
2001-06-01 00:00:00-04:00,0.3028918795915856,0.37767449071738385,0.291155858582814,0.349838525056839,7638265600,0.0,0.0
2001-07-01 00:00:00-04:00,0.3557064957227764,0.3794801811479842,0.2685853847909953,0.2827296257019043,8655102400,0.0,0.0
2001-08-01 00:00:00-04:00,0.2860394045702158,0.2994311607749977,0.2600083246373319,0.2791181206703186,5129359200,0.0,0.0
2001-09-01 00:00:00-04:00,0.2783655832269076,0.2870926229960275,0.22088706594228058,0.23337556421756744,5531523200,0.0,0.0
2001-10-01 00:00:00-04:00,0.23307482408876698,0.2922090987854599,0.223143683389398,0.2642214596271515,7544247200,0.0,0.0
2001-11-01 00:00:00-05:00,0.265576365417581,0.324258167688975,0.2595575329439973,0.32049670815467834,5369744800,0.0,0.0
2001-12-01 00:00:00-05:00,0.31688521845058043,0.3615744540978351,0.30229016795843,0.32952451705932617,4629839200,0.0,0.0
2002-01-01 00:00:00-05:00,0.3317819185462232,0.3721072069871599,0.30469753833757124,0.3719572126865387,8515376800,0.0,0.0
2002-02-01 00:00:00-05:00,0.36623923876816394,0.39091622952758137,0.31508035325376343,0.3265155553817749,7837424000,0.0,0.0
2002-03-01 00:00:00-05:00,0.32997615025338306,0.38068424193046435,0.32832126592544936,0.3561580777168274,5318583200,0.0,0.0
2002-04-01 00:00:00-05:00,0.35179410650129395,0.39377432536412416,0.34607609229609015,0.3651858866214752,6422836000,0.0,0.0
2002-05-01 00:00:00-04:00,0.3654867471467216,0.3909161932250561,0.33313601696780804,0.3505900502204895,5976157600,0.0,0.0
2002-06-01 00:00:00-04:00,0.35194492894864493,0.35284735557799757,0.24044767800085962,0.26662957668304443,8708016800,0.0,0.0
2002-07-01 00:00:00-04:00,0.2664787827098309,0.2827295705168026,0.2076461650832226,0.22961413860321045,8118415200,0.0,0.0
2002-08-01 00:00:00-04:00,0.22735675681904072,0.24451085148062074,0.21020354107936864,0.22194041311740875,5151686400,0.0,0.0
2002-09-01 00:00:00-04:00,0.2180281542591574,0.2285609307413951,0.2114076860690434,0.21817900240421295,5291837600,0.0,0.0
2002-10-01 00:00:00-04:00,0.21953311558401872,0.24736911176716397,0.20102495840454163,0.241801917552948,6611432800,0.0,0.0
2002-11-01 00:00:00-05:00,0.23984615700096734,0.26151332113601466,0.22585276185287081,0.23322568833827972,4531721600,0.0,0.0
2002-12-01 00:00:00-05:00,0.23924443827114097,0.24225343980812494,0.20734450934317145,0.2156207263469696,4530439200,0.0,0.0
2003-01-01 00:00:00-05:00,0.21607233583927155,0.23141984112920932,0.20403467401076156,0.21607233583927155,6045832800,0.0,0.0
2003-02-01 00:00:00-05:00,0.21682399604462207,0.23021577686135358,0.2076461684190458,0.22585268318653107,4114303200,0.0,0.0
2003-03-01 00:00:00-05:00,0.2258526624854979,0.22810920626281778,0.2112567851700189,0.21276170015335083,4028404800,0.0,0.0
2003-04-01 00:00:00-05:00,0.21366421694282586,0.22494942535655152,0.1913954336059451,0.21396586298942566,7775342400,0.0,0.0
2003-05-01 00:00:00-04:00,0.21441670033121446,0.2860394889543182,0.21065523997566618,0.27009034156799316,10811544800,0.0,0.0
2003-06-01 00:00:00-04:00,0.2723468615137573,0.29627139655769014,0.25022805931158243,0.28679192066192627,6113335200,0.0,0.0
2003-07-01 00:00:00-04:00,0.2839328526551088,0.32455981147933,0.27851648397361284,0.3171868622303009,5218270400,0.0,0.0
2003-08-01 00:00:00-04:00,0.3159828488466077,0.34381966848564355,0.29220913550288186,0.3402082026004791,4307564800,0.0,0.0
2003-09-01 00:00:00-04:00,0.34096069897192316,0.3508918420431131,0.30319273311134876,0.3117697834968567,5347484800,0.0,0.0
2003-10-01 00:00:00-04:00,0.3116188658912057,0.37632032887462985,0.30379512955916166,0.34442123770713806,7040191200,0.0,0.0
2003-11-01 00:00:00-05:00,0.3435188443113025,0.3505901242076005,0.2986787748783706,0.3146287500858307,4974104800,0.0,0.0
2003-12-01 00:00:00-05:00,0.3165843950021374,0.3295245106551605,0.2896508637204456,0.3215499520301819,5453873600,0.0,0.0
2004-01-01 00:00:00-05:00,0.324258206966132,0.3737621865618785,0.31869101414562545,0.3394557237625122,7927802400,0.0,0.0
2004-02-01 00:00:00-05:00,0.33795074444801043,0.3626277324199944,0.3265155184996283,0.35991954803466797,4922030400,0.0,0.0
2004-03-01 00:00:00-05:00,0.3626277551191473,0.4234169357046204,0.355104836089491,0.40686532855033875,11626115200,0.0,0.0
2004-04-01 00:00:00-05:00,0.4046088024195736,0.4450840618244814,0.3835432784730569,0.38790637254714966,8930174400,0.0,0.0
2004-05-01 00:00:00-04:00,0.39121696887102114,0.433047193944595,0.3836931971524287,0.42221274971961975,5304275200,0.0,0.0
2004-06-01 00:00:00-04:00,0.4181505294807263,0.5144502592631893,0.4154423451293975,0.48962247371673584,8227234400,0.0,0.0
2004-07-01 00:00:00-04:00,0.4830021353659753,0.5060242208666056,0.4324448748115619,0.48661360144615173,9696579200,0.0,0.0
2004-08-01 00:00:00-04:00,0.46915938735018275,0.529346096625728,0.4468897680225474,0.5189641714096069,8011365600,0.0,0.0
2004-09-01 00:00:00-04:00,0.5161051536335983,0.5908877396817372,0.514450219179985,0.5830631256103516,7673506400,0.0,0.0
2004-10-01 00:00:00-04:00,0.5886304356724654,0.8004896936728674,0.5665116372097058,0.7884520292282104,16094366400,0.0,0.0
2004-11-01 00:00:00-05:00,0.7899569234209527,1.0468054255360164,0.7830356394636115,1.008887529373169,17439604000,0.0,0.0
2004-12-01 00:00:00-05:00,1.0200228463790169,1.0224301886587703,0.9268829282656308,0.9690139293670654,15948615200,0.0,0.0
2005-01-01 00:00:00-05:00,0.9747315855495626,1.1719949612159977,0.9419292236583057,1.1570982933044434,25708244800,0.0,0.0
2005-02-01 00:00:00-05:00,1.1593560682330122,1.3674530546859576,1.1522839103034215,1.3499990701675415,21448946400,0.0,2.0
2005-03-01 00:00:00-05:00,1.3539112970648337,1.3575219085328698,1.168534699468733,1.2540000677108765,14675920000,0.0,0.0
2005-04-01 00:00:00-05:00,1.266639122774844,1.337660223355712,1.0231824037082935,1.0851749181747437,19375518400,0.0,0.0
2005-05-01 00:00:00-04:00,1.0896890034237752,1.232032078863282,0.9963991173190586,1.196521520614624,12858294400,0.0,0.0
2005-06-01 00:00:00-04:00,1.2004336966181393,1.2266147198653357,1.0689241834818934,1.1077454090118408,11327195600,0.0,0.0
2005-07-01 00:00:00-04:00,1.10834668390692,1.3355534478941307,1.0920959755775823,1.2834912538528442,10094246400,0.0,0.0
2005-08-01 00:00:00-04:00,1.2810845550079515,1.4544234548413009,1.264532895615779,1.4110891819000244,9400806800,0.0,0.0
2005-09-01 00:00:00-04:00,1.4143988512835668,1.6419064551329146,1.3870136507040118,1.6133180856704712,12347770400,0.0,0.0
2005-10-01 00:00:00-04:00,1.6298697676545375,1.7448268476710522,1.4405808923167254,1.733090877532959,18643447200,0.0,0.0
2005-11-01 00:00:00-05:00,1.7225567881765609,2.1387504849350196,1.7114215068190142,2.0409467220306396,13456427600,0.0,0.0
2005-12-01 00:00:00-05:00,2.0749538208882345,2.2708630222169774,2.0707406204162515,2.163429021835327,13064164400,0.0,0.0
