Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-10-01,6024.913964843749,6204.518446180555,4437.86345703125,5877.96484375,10373400,0.0,0.0
2000-01-01,5894.293252634448,7674.010605922966,3296.733671431108,4343.00244140625,42643400,52.0,0.0
2000-04-01,4343.001105057566,5178.700880430144,3125.644734700521,5060.25537109375,18078900,0.0,0.0
2000-07-01,4994.4524141687925,6619.788229356432,4895.747821003401,6070.11865234375,24883000,26.0,0.0
2000-10-01,6083.3109925545305,6498.9819172084735,4229.289300004471,4611.970703125,25351400,0.0,0.0
2001-01-01,4420.62828973327,4545.9893904869,2804.130665219173,3931.46923828125,48103300,28.0,0.0
2001-04-01,3977.876095655488,4481.740401105183,3241.970165839032,3666.277099609375,19864606,0.0,0.0
2001-07-01,3646.387565104167,3712.6855208333336,1776.7851032317208,2549.98388671875,35085400,27.0,0.0
2001-10-01,2583.447790205336,3025.177205110911,2168.490234375,2282.2685546875,28538900,0.0,0.0
2002-01-01,2242.1114859532827,2276.3317697784046,1566.1316051136364,2188.520751953125,34165200,27.0,0.0
2002-04-01,2195.275247883244,2370.897267713904,1587.3525345226951,1634.6353759765625,38100200,0.0,0.0
2002-07-01,1654.8991839198195,2249.3123400995905,1459.013158068086,1984.5330810546875,34316500,19.0,0.0
2002-10-01,2004.9234373464524,2215.6103070337067,1644.716325063554,1712.6798095703125,23151000,0.0,0.0
2003-01-01,1685.4938358252052,1862.198834742364,1038.918125386141,1086.0157470703125,32382900,35.0,0.0
2003-04-01,1115.1051588305538,1890.8303718566892,1086.7080709348688,1551.4505615234375,36129200,0.0,0.0
2003-07-01,1558.3770692924927,2970.4243492012592,1444.0960842110433,2341.393310546875,68413900,27.0,0.0
2003-10-01,2341.3932320576155,2446.2317349855684,1873.1145856460923,2037.36181640625,29952600,0.0,0.0
2004-01-01,1981.4465473873515,2215.03101534894,1824.188884896292,1996.349609375,43413400,27.0,0.0
2004-04-01,1996.3491074461372,2010.4575817037075,1597.7847096697883,1703.5982666015625,39732600,0.0,0.0
2004-07-01,1693.0171587423313,1865.845750152088,1633.056134370207,1703.65478515625,34546200,27.0,0.0
2004-10-01,1692.9620755541828,1753.5522972055958,1543.2686621093749,1643.0645751953125,37413000,0.0,0.0
2005-01-01,1653.75671875,1764.2447296911928,1582.418990342882,1622.069580078125,38391500,27.0,0.0
2005-04-01,1622.0689483501944,1791.4854102453885,1524.7448114491829,1777.0670166015625,33312700,0.0,0.0
2005-07-01,1759.0442083075493,1910.4374536562805,1686.3405690213128,1740.9736328125,38329400,27.0,0.0
2005-10-01,1770.111026899302,2017.7814523010827,1609.8540615010113,1934.0107421875,55513500,0.0,0.0
2006-01-01,1923.0837575823225,2265.451073065978,1842.9552676830588,2142.43408203125,60658300,27.0,0.0
2006-04-01,2131.409098307292,2175.507217582615,1712.4770072710396,2050.5625,72009200,0.0,0.0
2006-07-01,2021.1632361778848,2485.7345987325853,2006.4638671875,2396.693359375,59467000,27.0,0.0
2006-10-01,2344.753926778341,2723.178950471698,2292.813175235782,2359.59375,49256100,0.0,0.0
2007-01-01,2389.2737413194445,2545.095941840278,2133.2801261780755,2372.44482421875,61551400,27.0,0.0
2007-04-01,2379.92800822586,2514.640914351852,2020.6933999898915,2024.4354248046875,55194688,0.0,0.0
2007-07-01,2114.2444518833227,2657.532517514749,1930.8851985341491,2559.385009765625,60865200,27.0,0.0
2007-10-01,2568.444312042886,2816.077894867444,2185.6688987731936,2415.93798828125,62633300,0.0,0.0
2008-01-01,2415.9381715616046,3292.215131862189,2363.0895240586947,2828.415771484375,83478400,27.0,0.0
2008-04-01,2853.5063601486404,3117.339748630276,2417.838742975603,2600.317138671875,75288200,0.0,0.0
2008-07-01,2602.598585510254,2744.7796943301246,1109.447595577429,1318.2847900390625,101827100,27.0,0.0
2008-10-01,1318.2843613801178,1800.4526931871033,1318.2843613801178,1405.8118896484375,88105700,0.0,0.0
2009-01-01,1405.811944066373,1405.811944066373,989.6730768722512,1134.8856201171875,88891200,27.0,0.0
2009-04-01,1173.938851443204,1577.748824732475,1173.355437230615,1573.843505859375,55763000,0.0,0.0
2009-07-01,1577.748602551316,1624.612422429078,1288.544988750841,1324.998291015625,53478000,27.0,0.0
2009-10-01,1277.450404575893,1424.848297323408,1123.7125767299108,1183.9395751953125,53865300,0.0,0.0
2010-01-01,1207.713657924107,1589.304745944981,1176.807599748884,1478.310791015625,65179800,27.0,0.0
2010-04-01,1478.3103928835417,1478.3103928835417,1062.485421028939,1071.332763671875,64399300,0.0,0.0
2010-07-01,1072.9415945922128,1251.9379204452794,1036.747912615714,1152.7584228515625,49969400,16.0,0.0
2010-10-01,1142.190048793761,1485.2532246789676,1115.3628092135516,1334.0450439453125,57436200,0.0,0.0
2011-01-01,1330.7933102064117,1524.2749994451349,1051.1400396173651,1311.7501220703125,86254000,16.0,0.0
2011-04-01,1320.7909580391834,1749.8217980908782,1250.107683371249,1663.5224609375,83909200,0.0,0.0
2011-07-01,1701.3300779511726,2388.437123768017,1693.9329906557327,2152.73828125,129219900,25.0,0.0
2011-10-01,2118.6867673111296,2195.9262300159257,1541.4670009328358,1669.368896484375,104977700,0.0,0.0
2012-01-01,1636.1476811449124,2034.092159942496,1578.8409857139484,1956.019287109375,116075600,25.0,0.0
2012-04-01,1932.5132473915116,1947.6241242173355,1288.6218629564555,1413.9095458984375,93635700,0.0,0.0
2012-07-01,1406.1507066356253,1614.685809035846,1351.5836642885713,1556.8056640625,58849700,25.0,0.0
2012-10-01,1560.2105114506742,1812.1593690481243,1450.408484738372,1647.03076171875,80934400,0.0,0.0
2013-01-01,1650.4355657176136,1977.1003824503543,1485.6275442485655,1915.8818359375,97213400,25.0,0.0
2013-04-01,1902.9486577961584,2572.9038490547064,1714.1193757733367,1872.770263671875,110035400,0.0,0.0
