Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-05-01 00:00:00-04:00,120.39674889633731,121.87602888693571,106.86829086265966,121.71611022949219,0,0.0,0.0
1994-06-01 00:00:00-04:00,121.7161069226767,129.80718549506096,112.66048346660277,119.40721893310547,0,0.0,0.0
1994-07-01 00:00:00-04:00,119.40722294716142,132.92569139459158,115.30421239962803,122.39578247070312,0,0.0,0.0
1994-08-01 00:00:00-04:00,122.39577447239196,139.42752608787941,121.73109519540242,134.83474731445312,0,0.0,0.0
1994-09-01 00:00:00-04:00,134.83475587761217,138.00822348890756,126.67870604207499,128.70272827148438,0,0.0,0.0
1994-10-01 00:00:00-04:00,128.702730665746,142.70595016008667,117.38321030750505,141.70144653320312,0,0.0,0.0
1994-11-01 00:00:00-05:00,141.70143475021544,145.80944748746418,133.9901546527483,138.30307006835938,0,0.0,0.0
1994-12-01 00:00:00-05:00,138.3030755212782,142.38110414944586,130.1470335163524,140.0172576904297,0,0.0,0.0
1995-01-01 00:00:00-05:00,140.04724094385523,150.43221536402604,133.80026366388216,139.44752502441406,0,0.0,0.0
1995-02-01 00:00:00-05:00,139.44752375446652,162.08656311035156,139.44752375446652,162.08656311035156,0,0.0,0.0
1995-03-01 00:00:00-05:00,162.08656185416592,186.78961998474097,161.80171128607202,174.3506317138672,0,0.0,0.0
1995-04-01 00:00:00-05:00,174.29066531105187,198.1940923547762,169.57294687076327,197.15460205078125,0,0.0,0.0
1995-05-01 00:00:00-04:00,197.71433051898583,235.52603658982514,192.6217933986295,213.9664764404297,0,0.0,0.0
1995-06-01 00:00:00-04:00,214.3312874306728,252.752698608452,214.3312874306728,243.88699340820312,0,0.0,0.0
1995-07-01 00:00:00-04:00,243.8720150787491,290.2395808640307,242.612614637568,282.0135498046875,0,0.0,0.0
1995-08-01 00:00:00-04:00,282.1934455313279,301.65403062777864,254.68676579447828,275.4967041015625,0,0.0,0.0
1995-09-01 00:00:00-04:00,275.0569231157083,303.70306706660716,256.52588034648215,274.94696044921875,0,0.0,0.0
1995-10-01 00:00:00-04:00,274.94694291069584,278.37530715804974,223.64178231521973,254.47686767578125,0,0.0,0.0
1995-11-01 00:00:00-05:00,254.4768733773987,261.0536776571858,209.1188157199533,227.39996337890625,0,0.0,0.0
1995-12-01 00:00:00-05:00,227.8097684241506,232.537476567335,189.96807817813186,200.56295776367188,0,0.0,0.0
1996-01-01 00:00:00-05:00,202.26214051941886,204.66097379315053,163.69080607389495,186.6396942138672,0,0.0,0.0
1996-02-01 00:00:00-05:00,186.23988716796225,211.88748089843293,185.730139309453,186.08995056152344,0,0.0,0.0
1996-03-01 00:00:00-05:00,185.20038203517572,190.66773781538078,165.71981768708346,175.90489196777344,0,0.0,0.0
1996-04-01 00:00:00-05:00,176.21473984671653,215.25584698827623,173.18620645257405,205.99032592773438,0,0.0,0.0
1996-05-01 00:00:00-04:00,205.48057215557358,216.8250735271201,186.73964067585118,205.82040405273438,0,0.0,0.0
1996-06-01 00:00:00-04:00,205.1907172123843,206.30018103815766,167.78881495955466,174.62551879882812,0,0.0,0.0
1996-07-01 00:00:00-04:00,175.85490475814444,181.0323920038364,138.9127746550596,155.8645782470703,0,0.0,0.0
1996-08-01 00:00:00-04:00,156.2543968627879,179.08334722627748,155.24489081371274,169.3780517578125,0,0.0,0.0
1996-09-01 00:00:00-04:00,167.96872325419247,198.933735061853,159.69272921522526,187.3693389892578,0,0.0,0.0
1996-10-01 00:00:00-04:00,186.16991613102465,206.49008604111302,181.3722496905581,187.009521484375,0,0.0,0.0
1996-11-01 00:00:00-05:00,186.8895611984929,238.8544212655723,186.37981335501186,237.82492065429688,0,0.0,0.0
1996-12-01 00:00:00-05:00,237.1352640675334,257.5953658375404,232.01774501953028,240.1837921142578,0,0.0,0.0
1997-01-01 00:00:00-05:00,240.49362611046038,290.57939029570167,234.61646517688465,288.5903625488281,0,0.0,0.0
1997-02-01 00:00:00-05:00,288.59038159634247,291.4489838633803,261.8533178552695,272.7980041503906,0,0.0,0.0
1997-03-01 00:00:00-05:00,272.79798389739,288.1105813527556,247.10042766253505,268.719970703125,0,0.0,0.0
1997-04-01 00:00:00-05:00,268.71998182419,299.8549106084726,253.25746238036697,283.1230163574219,0,0.0,0.0
1997-05-01 00:00:00-04:00,283.12300455452925,332.4391364696963,282.76316281533445,311.0994567871094,0,0.0,0.0
1997-06-01 00:00:00-04:00,311.0994776607009,317.90618186423234,285.4418784031544,305.5921325683594,0,0.0,0.0
1997-07-01 00:00:00-04:00,305.5921257230162,369.3212993435854,304.90245698631685,366.0628662109375,0,0.0,0.0
1997-08-01 00:00:00-04:00,366.06287517065965,405.2839192981016,364.0238836845127,373.01953125,0,0.0,0.0
1997-09-01 00:00:00-04:00,373.0195346058363,398.15736609497867,369.4512537187479,381.41546630859375,0,0.0,0.0
1997-10-01 00:00:00-04:00,381.4154678080787,393.5695910029123,275.1468758732956,301.7539978027344,0,0.0,0.0
1997-11-01 00:00:00-05:00,301.75398921380923,331.10978043267295,270.84895980608553,290.5094299316406,0,0.0,0.0
1997-12-01 00:00:00-05:00,290.50942346394584,305.5821472299653,242.70256946364637,263.50250244140625,0,0.0,0.0
1998-01-01 00:00:00-05:00,263.5025058694515,294.4175399158037,242.6725730986558,288.99017333984375,0,0.0,0.0
1998-02-01 00:00:00-05:00,288.99016323758804,330.44010693018885,288.99016323758804,316.2769470214844,0,0.0,0.0
1998-03-01 00:00:00-05:00,316.22698350547824,317.6263002763826,281.94355485282205,298.5555419921875,0,0.0,0.0
1998-04-01 00:00:00-05:00,298.5555546544591,325.90230814676227,285.3119626306672,315.73724365234375,0,0.0,0.0
1998-05-01 00:00:00-04:00,315.737257042558,321.474471541312,259.1846008300781,259.1846008300781,0,0.0,0.0
1998-06-01 00:00:00-04:00,259.18458415534394,264.1621865954074,226.34047604642362,245.81105041503906,0,0.0,0.0
1998-07-01 00:00:00-04:00,245.81105390465535,276.51619805504174,242.9224522012843,255.02659606933594,0,0.0,0.0
1998-08-01 00:00:00-04:00,255.02659702659278,276.37628266190177,193.2664869148457,193.37643432617188,0,0.0,0.0
1998-09-01 00:00:00-04:00,193.37643030855483,229.7288352381346,189.94808128218264,212.66709899902344,0,0.0,0.0
1998-10-01 00:00:00-04:00,212.6670996806493,266.4710670413632,182.5016880770233,262.49298095703125,0,0.0,0.0
1998-11-01 00:00:00-05:00,262.49297737429725,322.5139521316946,255.5863310285,306.0019226074219,0,0.0,0.0
1998-12-01 00:00:00-05:00,306.00191805817036,362.52458477134684,299.21519364268664,350.39044189453125,0,0.0,0.0
1999-01-01 00:00:00-05:00,350.3904592421963,427.91294712627655,350.3904592421963,420.2466735839844,0,0.0,0.0
1999-02-01 00:00:00-05:00,420.2466649901458,421.59598767140903,351.28003627699974,356.08770751953125,0,0.0,0.0
1999-03-01 00:00:00-05:00,356.08771691069813,394.9789030927862,345.50284205894883,370.55072021484375,0,0.0,0.0
1999-04-01 00:00:00-05:00,370.4407486920146,420.50651953506207,361.48509064166115,370.0909118652344,0,0.0,0.0
1999-05-01 00:00:00-04:00,370.09091313633985,429.1023678107305,363.16427205413936,387.9422912597656,0,0.0,0.0
1999-06-01 00:00:00-04:00,387.9722867430112,485.75496204285946,371.62018269308527,484.2157287597656,0,0.0,0.0
1999-07-01 00:00:00-04:00,484.2157246207262,533.2020323807708,469.49283729758986,493.7311096191406,0,0.0,0.0
1999-08-01 00:00:00-04:00,493.7310969435476,534.4414092157651,473.6908061520745,521.7075805664062,0,0.0,0.0
1999-09-01 00:00:00-04:00,521.7075882275556,579.3996440181234,494.65067267864737,498.8286437988281,0,0.0,0.0
1999-10-01 00:00:00-04:00,498.7286998381332,560.2789063918362,475.73982261462385,555.5612182617188,0,0.0,0.0
1999-11-01 00:00:00-05:00,555.5611832537658,661.4299366972729,554.4217199870487,609.0952758789062,0,0.0,0.0
1999-12-01 00:00:00-05:00,609.0952841758991,709.6666145988927,582.1683112221098,704.21923828125,0,0.0,0.0
2000-01-01 00:00:00-05:00,704.219261546671,833.1169164764399,662.1196363045945,777.6837158203125,0,0.0,0.0
2000-02-01 00:00:00-05:00,777.6837240198917,1173.612214617205,761.1417398802297,1169.8939208984375,0,0.0,0.0
2000-03-01 00:00:00-05:00,1169.893834139977,1361.4411565551122,1114.4306832435668,1181.318359375,0,0.0,0.0
2000-04-01 00:00:00-05:00,1181.318406961688,1240.3198870551032,873.4673676647457,1171.0733642578125,0,0.0,0.0
2000-05-01 00:00:00-04:00,1171.073399707519,1206.0464684890574,821.1826941006807,997.9471435546875,0,0.0,0.0
2000-06-01 00:00:00-04:00,997.9470859079765,1280.2204669145237,997.9470859079765,1139.9783935546875,0,0.0,0.0
2000-07-01 00:00:00-04:00,1139.978439129077,1269.0259835131462,934.2779205899844,993.3693237304688,0,0.0,0.0
2000-08-01 00:00:00-04:00,993.3693186469004,1168.614601661227,880.0241990378021,1152.42236328125,0,0.0,0.0
2000-09-01 00:00:00-04:00,1152.4223370973289,1174.5816584123618,850.1186670520256,851.1581420898438,0,0.0,0.0
2000-10-01 00:00:00-04:00,851.1581701010554,873.1375255121773,601.678845324084,741.4712524414062,0,0.0,0.0
2000-11-01 00:00:00-05:00,741.4712456717061,760.3920832308688,516.3901519218668,536.7302856445312,0,0.0,0.0
2000-12-01 00:00:00-05:00,536.7302822808061,687.8771784938531,530.1534475273261,576.3311157226562,0,0.0,0.0
2001-01-01 00:00:00-05:00,576.3311061351332,762.89085668319,556.2208421162883,731.8358764648438,0,0.0,0.0
2001-02-01 00:00:00-05:00,731.835859935541,745.9590304784684,528.0245130883089,540.9682006835938,0,0.0,0.0
2001-03-01 00:00:00-05:00,524.3562555621818,665.4879757992578,515.0607657467771,544.7763671875,0,0.0,0.0
2001-04-01 00:00:00-05:00,544.7763693519418,695.123662618154,453.63050147309724,662.3394775390625,0,0.0,0.0
2001-05-01 00:00:00-04:00,653.8536103380088,710.4362787244331,578.1202960434027,598.4204711914062,0,0.0,0.0
2001-06-01 00:00:00-04:00,598.4204772577334,696.7028795417317,558.91957017219,623.7882080078125,0,0.0,0.0
2001-07-01 00:00:00-04:00,623.7881899157879,645.5676293669641,530.6032384937656,605.5869750976562,0,0.0,0.0
2001-08-01 00:00:00-04:00,619.5701991272266,657.0520625022696,536.1805568111073,562.4478149414062,0,0.0,0.0
2001-09-01 00:00:00-04:00,562.4478336457622,571.9632491994814,343.763664660039,373.519287109375,0,0.0,0.0
2001-10-01 00:00:00-04:00,375.0285295703209,490.49268043882546,345.2929174896047,447.8033142089844,0,0.0,0.0
2001-11-01 00:00:00-05:00,447.8033158965527,553.3322414774407,447.0037149966981,518.6990356445312,0,0.0,0.0
2001-12-01 00:00:00-05:00,518.6990013559775,590.1044489936643,506.1650582858472,521.9074096679688,0,0.0,0.0
2002-01-01 00:00:00-05:00,521.9074665770834,606.5865293297883,498.84864596960426,558.6097412109375,0,0.0,0.0
2002-02-01 00:00:00-05:00,558.6097278720234,579.5895672479538,500.32792930373444,510.58294677734375,0,0.0,0.0
2002-03-01 00:00:00-05:00,510.58291076715597,641.5895532798281,510.58291076715597,594.9520874023438,0,0.0,0.0
2002-04-01 00:00:00-05:00,594.9521043212303,618.1308909922948,505.63533764012607,525.4857177734375,0,0.0,0.0
2002-05-01 00:00:00-04:00,525.4857121958115,558.6396521981611,455.04979431291946,476.0296630859375,0,0.0,0.0
2002-06-01 00:00:00-04:00,471.39191325861117,474.5503886998737,358.4665714485144,387.3925476074219,0,0.0,0.0
2002-07-01 00:00:00-04:00,387.3925269942175,407.5727642014281,304.302759838998,330.7799377441406,0,0.0,0.0
2002-08-01 00:00:00-04:00,330.7799595982999,367.72207717270476,282.6132618796323,300.0448303222656,0,0.0,0.0
2002-09-01 00:00:00-04:00,300.04482268158773,310.6097180729902,231.4779933405514,238.12478637695312,0,0.0,0.0
2002-10-01 00:00:00-04:00,238.12479571330198,304.88249022405677,209.24876715304052,295.00726318359375,0,0.0,0.0
2002-11-01 00:00:00-05:00,291.80880567629845,386.1531365047507,281.83362169003584,373.3493347167969,0,0.0,0.0
2002-12-01 00:00:00-05:00,373.34933885570223,393.60952417307544,285.5218425649972,289.10009765625,0,0.0,0.0
2003-01-01 00:00:00-05:00,289.10011371326095,348.2815017066327,261.25360145657066,271.5986022949219,0,0.0,0.0
2003-02-01 00:00:00-05:00,271.5985863341973,297.5260426612279,258.43494270134505,297.4860534667969,0,0.0,0.0
2003-03-01 00:00:00-05:00,297.4860671321102,337.70659678258033,277.8155919573642,296.126708984375,0,0.0,0.0
2003-04-01 00:00:00-05:00,296.1267127408261,348.8712126717224,296.1267127408261,332.3392028808594,0,0.0,0.0
2003-05-01 00:00:00-04:00,332.3391848307895,384.19409770829714,326.25213394791115,382.1250915527344,0,0.0,0.0
2003-06-01 00:00:00-04:00,382.1251080751668,412.4604365689251,353.31903843581256,359.51605224609375,0,0.0,0.0
2003-07-01 00:00:00-04:00,359.5160369933951,408.6022701123531,351.00016870505823,389.4415588378906,0,0.0,0.0
2003-08-01 00:00:00-04:00,389.4415798788418,457.4286744374169,366.1928186499761,455.8394470214844,0,0.0,0.0
2003-09-01 00:00:00-04:00,455.8394166978249,472.6812730208946,418.56744407411287,419.57696533203125,0,0.0,0.0
2003-10-01 00:00:00-04:00,419.57697139697984,505.54538226035476,419.57697139697984,496.27984619140625,0,0.0,0.0
