,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Market_Holiday
1981-04-22,0.097739324,0.098167981,0.097739324,0.097739324,18995200.0,0.0,0.0,False
1981-04-23,0.100311212,0.100739869,0.100311212,0.100311212,58016000.0,0.0,0.0,False
1981-04-24,0.100311244,0.100311244,0.099453941,0.099453941,35056000.0,0.0,0.0,False
1981-04-25,0.100311244,0.100311244,0.099453941,0.099453941,35056000.0,0.0,0.0,False
1981-04-26,0.100311244,0.100311244,0.099453941,0.099453941,35056000.0,0.0,0.0,False
1981-04-27,0.099025305,0.099025305,0.098596647,0.098596647,38528000.0,0.0,0.0,False
1981-04-28,0.097310695,0.097310695,0.096882038,0.096882038,32188800.0,0.0,0.0,False
1981-04-29,0.096024697,0.096024697,0.095596045,0.095596045,13641600.0,0.0,0.0,False
1981-04-30,0.097310685,0.098167999,0.097310685,0.097310685,12611200.0,0.0,0.0,False
1981-05-01,0.097310685,0.098167999,0.097310685,0.097310685,16553600.0,0.0,0.0,False
1981-05-02,0.097310685,0.098167999,0.097310685,0.097310685,16553600.0,0.0,0.0,False
1981-05-03,0.097310685,0.098167999,0.097310685,0.097310685,16553600.0,0.0,0.0,False
1981-05-04,0.097310695,0.097310695,0.096882038,0.096882038,14448000.0,0.0,0.0,False
1981-05-05,0.096881999,0.096881999,0.096453354,0.096453354,17539200.0,0.0,0.0,False
1981-05-06,0.094310117,0.094310117,0.093881465,0.093881465,18950400.0,0.0,0.0,False
1981-05-07,0.095167391,0.095596048,0.095167391,0.095167391,9363200.0,0.0,0.0,False
1981-05-08,0.0960247,0.096453357,0.0960247,0.0960247,7907200.0,0.0,0.0,False
1981-05-09,0.0960247,0.096453357,0.0960247,0.0960247,7907200.0,0.0,0.0,False
1981-05-10,0.0960247,0.096453357,0.0960247,0.0960247,7907200.0,0.0,0.0,False
1981-05-11,0.094310117,0.094310117,0.093881465,0.093881465,11939200.0,0.0,0.0,False
1981-05-12,0.093881465,0.095167426,0.093881465,0.093881465,4256000.0,0.0,0.0,False
1981-05-13,0.093881431,0.09473874,0.093452774,0.093452774,4905600.0,0.0,0.0,False
1981-05-14,0.093024105,0.093024105,0.092166796,0.092166796,4928000.0,0.0,0.0,False
1981-05-15,0.094310097,0.095596063,0.094310097,0.094310097,4905600.0,0.0,0.0,False
1981-05-16,0.094310097,0.095596063,0.094310097,0.094310097,4905600.0,0.0,0.0,False
1981-05-17,0.094310097,0.095596063,0.094310097,0.094310097,4905600.0,0.0,0.0,False
1981-05-18,0.0960247,0.096882002,0.0960247,0.0960247,4166400.0,0.0,0.0,False
1981-05-19,0.094738755,0.094738755,0.094310097,0.094310097,25424000.0,0.0,0.0,False
1981-05-20,0.097310685,0.098167999,0.097310685,0.097310685,13283200.0,0.0,0.0,False
1981-05-21,0.102883875,0.103312532,0.102883875,0.102883875,32211200.0,0.0,0.0,False
1981-05-22,0.107599139,0.108456454,0.107599139,0.107599139,31427200.0,0.0,0.0,False
1981-05-23,0.107599139,0.108456454,0.107599139,0.107599139,31427200.0,0.0,0.0,False
1981-05-24,0.107599139,0.108456454,0.107599139,0.107599139,31427200.0,0.0,0.0,False
1981-05-25,0.107599139,0.108456454,0.107599139,0.107599139,31427200.0,0.0,0.0,False
1981-05-26,0.107599086,0.107599086,0.10717044,0.10717044,85344000.0,0.0,0.0,False
1981-05-27,0.113171585,0.113600242,0.113171585,0.113171585,149497600.0,0.0,0.0,False
1981-05-28,0.113171585,0.113600242,0.113171585,0.113171585,73987200.0,0.0,0.0,False
1981-05-29,0.113600291,0.114029715,0.113600291,0.113600291,59382400.0,0.0,0.0,False
1981-05-30,0.113600291,0.114029715,0.113600291,0.113600291,59382400.0,0.0,0.0,False
1981-05-31,0.113600291,0.114029715,0.113600291,0.113600291,59382400.0,0.0,0.0,False
1981-06-01,0.113600291,0.114029715,0.113600291,0.113600291,51251200.0,0.0,0.0,False
1981-06-02,0.108456451,0.108456451,0.108027793,0.108027793,40432000.0,0.0,0.0,False
1981-06-03,0.108027793,0.108885096,0.108027793,0.108027793,39446400.0,0.0,0.0,False
1981-06-04,0.110171072,0.110599718,0.110171072,0.110171072,56067200.0,0.0,0.0,False
1981-06-05,0.108885123,0.108885123,0.108456478,0.108456478,57680000.0,0.0,0.0,False
1981-06-06,0.108885123,0.108885123,0.108456478,0.108456478,57680000.0,0.0,0.0,False
1981-06-07,0.108885123,0.108885123,0.108456478,0.108456478,57680000.0,0.0,0.0,False
1981-06-08,0.105027217,0.105027217,0.104598559,0.104598559,93497600.0,0.0,0.0,False
1981-06-09,0.106741816,0.107170473,0.106741816,0.106741816,119593600.0,0.0,0.0,False
1981-06-10,0.108027793,0.109313754,0.108027793,0.108027793,25222400.0,0.0,0.0,False
1981-06-11,0.112742975,0.113171632,0.112742975,0.112742975,38976000.0,0.0,0.0,False
1981-06-12,0.111885692,0.111885692,0.111457035,0.111457035,25804800.0,0.0,0.0,False
1981-06-13,0.111885692,0.111885692,0.111457035,0.111457035,25804800.0,0.0,0.0,False
1981-06-14,0.111885692,0.111885692,0.111457035,0.111457035,25804800.0,0.0,0.0,False
1981-06-15,0.111457038,0.111457038,0.111028381,0.111028381,143763200.0,0.0,0.0,False
1981-06-16,0.109313752,0.109313752,0.108885095,0.108885095,37251200.0,0.0,0.0,False
1981-06-17,0.107599086,0.107599086,0.10717044,0.10717044,27574400.0,0.0,0.0,False
1981-06-18,0.107170473,0.107599119,0.106741816,0.106741816,23049600.0,0.0,0.0,False
1981-06-19,0.104169927,0.104169927,0.103741281,0.103741281,27507200.0,0.0,0.0,False
1981-06-20,0.104169927,0.104169927,0.103741281,0.103741281,27507200.0,0.0,0.0,False
1981-06-21,0.104169927,0.104169927,0.103741281,0.103741281,27507200.0,0.0,0.0,False
1981-06-22,0.100311196,0.100311196,0.099882551,0.099882551,10841600.0,0.0,0.0,False
1981-06-23,0.10159722,0.10245529,0.10159722,0.10159722,15030400.0,0.0,0.0,False
1981-06-24,0.099882579,0.099882579,0.099025264,0.099025264,23027200.0,0.0,0.0,False
1981-06-25,0.101168603,0.10159726,0.101168603,0.101168603,24259200.0,0.0,0.0,False
1981-06-26,0.100739853,0.100739853,0.099882551,0.099882551,23788800.0,0.0,0.0,False
1981-06-27,0.100739853,0.100739853,0.099882551,0.099882551,23788800.0,0.0,0.0,False
1981-06-28,0.100739853,0.100739853,0.099882551,0.099882551,23788800.0,0.0,0.0,False
1981-06-29,0.097310657,0.097310657,0.096453354,0.096453354,10595200.0,0.0,0.0,False
1981-06-30,0.089594123,0.089594123,0.089165471,0.089165471,35907200.0,0.0,0.0,False
1981-07-01,0.088736837,0.088736837,0.088308185,0.088308185,170464000.0,0.0,0.0,False
1981-07-02,0.088308185,0.088736837,0.088308185,0.088308185,30284800.0,0.0,0.0,False
1981-07-03,0.088308185,0.088736837,0.088308185,0.088308185,30284800.0,0.0,0.0,False
1981-07-04,0.088308185,0.088736837,0.088308185,0.088308185,30284800.0,0.0,0.0,False
1981-07-05,0.088308185,0.088736837,0.088308185,0.088308185,30284800.0,0.0,0.0,False
1981-07-06,0.086164884,0.086164884,0.085307576,0.085307576,16531200.0,0.0,0.0,False
1981-07-07,0.086164899,0.087022208,0.086164899,0.086164899,15836800.0,0.0,0.0,False
1981-07-08,0.089594133,0.090023557,0.089594133,0.089594133,16620800.0,0.0,0.0,False
1981-07-09,0.083164294,0.083164294,0.082735643,0.082735643,32883200.0,0.0,0.0,False
1981-07-10,0.07673372,0.07673372,0.076305069,0.076305069,55171200.0,0.0,0.0,False
1981-07-11,0.07673372,0.07673372,0.076305069,0.076305069,55171200.0,0.0,0.0,False
1981-07-12,0.07673372,0.07673372,0.076305069,0.076305069,55171200.0,0.0,0.0,False
1981-07-13,0.078020483,0.078449141,0.078020483,0.078020483,45740800.0,0.0,0.0,False
1981-07-14,0.081449687,0.082306996,0.081449687,0.081449687,19779200.0,0.0,0.0,False
1981-07-15,0.083592966,0.084021618,0.083592966,0.083592966,10953600.0,0.0,0.0,False
1981-07-16,0.085736208,0.086593516,0.085736208,0.085736208,15232000.0,0.0,0.0,False
1981-07-17,0.088736802,0.089165459,0.088736802,0.088736802,19824000.0,0.0,0.0,False
1981-07-18,0.088736802,0.089165459,0.088736802,0.088736802,19824000.0,0.0,0.0,False
1981-07-19,0.088736802,0.089165459,0.088736802,0.088736802,19824000.0,0.0,0.0,False
1981-07-20,0.083164294,0.083164294,0.082735643,0.082735643,23654400.0,0.0,0.0,False
1981-07-21,0.082735668,0.082735668,0.082307011,0.082307011,31942400.0,0.0,0.0,False
1981-07-22,0.078449106,0.078449106,0.077591024,0.077591024,22668800.0,0.0,0.0,False
1981-07-23,0.07973507,0.080163728,0.07973507,0.07973507,34451200.0,0.0,0.0,False
1981-07-24,0.082307011,0.082735668,0.082307011,0.082307011,28851200.0,0.0,0.0,False
1981-07-25,0.082307011,0.082735668,0.082307011,0.082307011,28851200.0,0.0,0.0,False
1981-07-26,0.082307011,0.082735668,0.082307011,0.082307011,28851200.0,0.0,0.0,False
1981-07-27,0.085736208,0.086164859,0.085736208,0.085736208,17337600.0,0.0,0.0,False
1981-07-28,0.083164294,0.083164294,0.082735643,0.082735643,22848000.0,0.0,0.0,False
1981-07-29,0.081878345,0.081878345,0.081449687,0.081449687,15500800.0,0.0,0.0,False
1981-07-30,0.084450223,0.085307531,0.084450223,0.084450223,9900800.0,0.0,0.0,False
1981-07-31,0.085736208,0.086164859,0.085736208,0.085736208,10953600.0,0.0,0.0,False
1981-08-01,0.085736208,0.086164859,0.085736208,0.085736208,10953600.0,0.0,0.0,False
1981-08-02,0.085736208,0.086164859,0.085736208,0.085736208,10953600.0,0.0,0.0,False
1981-08-03,0.085736223,0.085736223,0.084878914,0.084878914,12432000.0,0.0,0.0,False
1981-08-04,0.086164899,0.086593556,0.086164899,0.086164899,31673600.0,0.0,0.0,False
1981-08-05,0.088736802,0.089165459,0.088736802,0.088736802,17494400.0,0.0,0.0,False
1981-08-06,0.08702219,0.08702219,0.086593539,0.086593539,10528000.0,0.0,0.0,False
1981-08-07,0.086593539,0.08702219,0.086593539,0.086593539,9206400.0,0.0,0.0,False
1981-08-08,0.086593539,0.08702219,0.086593539,0.086593539,9206400.0,0.0,0.0,False
1981-08-09,0.086593539,0.08702219,0.086593539,0.086593539,9206400.0,0.0,0.0,False
1981-08-10,0.086593539,0.086593539,0.086593539,0.086593539,0.0,0.0,0.0,False
1981-08-11,0.084878922,0.084878922,0.084021613,0.084021613,71456000.0,0.0,0.0,False
1981-08-12,0.082735668,0.082735668,0.082307011,0.082307011,26275200.0,0.0,0.0,False
1981-08-13,0.080163728,0.080163728,0.07973507,0.07973507,27484800.0,0.0,0.0,False
1981-08-14,0.079306439,0.079306439,0.07844913,0.07844913,24192000.0,0.0,0.0,False
1981-08-15,0.079306439,0.079306439,0.07844913,0.07844913,24192000.0,0.0,0.0,False
1981-08-16,0.079306439,0.079306439,0.07844913,0.07844913,24192000.0,0.0,0.0,False
1981-08-17,0.076733731,0.076733731,0.075876422,0.075876422,18905600.0,0.0,0.0,False
1981-08-18,0.075019091,0.075019091,0.074161783,0.074161783,17001600.0,0.0,0.0,False
1981-08-19,0.074161805,0.074161805,0.073304497,0.073304497,20675200.0,0.0,0.0,False
1981-08-20,0.074161783,0.07459044,0.074161783,0.074161783,17113600.0,0.0,0.0,False
1981-08-21,0.06987527,0.06987527,0.069017962,0.069017962,41910400.0,0.0,0.0,False
1981-08-22,0.06987527,0.06987527,0.069017962,0.069017962,41910400.0,0.0,0.0,False
1981-08-23,0.06987527,0.06987527,0.069017962,0.069017962,41910400.0,0.0,0.0,False
1981-08-24,0.065159309,0.065159309,0.064730652,0.064730652,23072000.0,0.0,0.0,False
1981-08-25,0.066446014,0.066874665,0.066446014,0.066446014,40700800.0,0.0,0.0,False
1981-08-26,0.065587972,0.065587972,0.065159321,0.065159321,33600000.0,0.0,0.0,False
1981-08-27,0.065587923,0.066017347,0.065587923,0.065587923,25916800.0,0.0,0.0,False
1981-08-28,0.069017962,0.069446613,0.069017962,0.069017962,38035200.0,0.0,0.0,False
1981-08-29,0.069017962,0.069446613,0.069017962,0.069017962,38035200.0,0.0,0.0,False
1981-08-30,0.069017962,0.069446613,0.069017962,0.069017962,38035200.0,0.0,0.0,False
1981-08-31,0.069017962,0.069446613,0.069017962,0.069017962,40947200.0,0.0,0.0,False
1981-09-01,0.073304497,0.073733154,0.073304497,0.073304497,37027200.0,0.0,0.0,False
1981-09-02,0.074590474,0.075019126,0.074590474,0.074590474,19376000.0,0.0,0.0,False
1981-09-03,0.071589872,0.071589872,0.070732564,0.070732564,37475200.0,0.0,0.0,False
1981-09-04,0.070303907,0.070303907,0.069875255,0.069875255,15254400.0,0.0,0.0,False
1981-09-05,0.070303907,0.070303907,0.069875255,0.069875255,15254400.0,0.0,0.0,False
1981-09-06,0.070303907,0.070303907,0.069875255,0.069875255,15254400.0,0.0,0.0,False
1981-09-07,0.070303907,0.070303907,0.069875255,0.069875255,15254400.0,0.0,0.0,False
1981-09-08,0.068160649,0.068160649,0.067731991,0.067731991,25446400.0,0.0,0.0,False
1981-09-09,0.067731991,0.068160649,0.067731991,0.067731991,30531200.0,0.0,0.0,False
1981-09-10,0.068160646,0.068589297,0.068160646,0.068160646,34809600.0,0.0,0.0,False
1981-09-11,0.067732011,0.067732011,0.06730336,0.06730336,17539200.0,0.0,0.0,False
1981-09-12,0.067732011,0.067732011,0.06730336,0.06730336,17539200.0,0.0,0.0,False
1981-09-13,0.067732011,0.067732011,0.06730336,0.06730336,17539200.0,0.0,0.0,False
1981-09-14,0.065587972,0.065587972,0.065159321,0.065159321,27686400.0,0.0,0.0,False
1981-09-15,0.063873333,0.063873333,0.063444681,0.063444681,19510400.0,0.0,0.0,False
1981-09-16,0.062587361,0.062587361,0.062158704,0.062158704,19353600.0,0.0,0.0,False
1981-09-17,0.06087277,0.06087277,0.060444113,0.060444113,19376000.0,0.0,0.0,False
1981-09-18,0.060872734,0.061301385,0.060872734,0.060872734,26320000.0,0.0,0.0,False
1981-09-19,0.060872734,0.061301385,0.060872734,0.060872734,26320000.0,0.0,0.0,False
1981-09-20,0.060872734,0.061301385,0.060872734,0.060872734,26320000.0,0.0,0.0,False
1981-09-21,0.061301406,0.061730064,0.061301406,0.061301406,49033600.0,0.0,0.0,False
1981-09-22,0.058300824,0.058300824,0.057872172,0.057872172,47420800.0,0.0,0.0,False
1981-09-23,0.057443496,0.057443496,0.056586187,0.056586187,28201600.0,0.0,0.0,False
1981-09-24,0.056586203,0.056586203,0.056157552,0.056157552,18300800.0,0.0,0.0,False
1981-09-25,0.049726971,0.049726971,0.048869662,0.048869662,34608000.0,0.0,0.0,False
1981-09-26,0.049726971,0.049726971,0.048869662,0.048869662,34608000.0,0.0,0.0,False
1981-09-27,0.049726971,0.049726971,0.048869662,0.048869662,34608000.0,0.0,0.0,False
1981-09-28,0.049298324,0.049726981,0.049298324,0.049298324,91728000.0,0.0,0.0,False
1981-09-29,0.051870231,0.052298888,0.051870231,0.051870231,94684800.0,0.0,0.0,False
1981-09-30,0.052298907,0.052727559,0.052298907,0.052298907,49996800.0,0.0,0.0,False
1981-10-01,0.052298907,0.052727559,0.052298907,0.052298907,61129600.0,0.0,0.0,False
1981-10-02,0.056586187,0.057014844,0.056586187,0.056586187,45046400.0,0.0,0.0,False
1981-10-03,0.056586187,0.057014844,0.056586187,0.056586187,45046400.0,0.0,0.0,False
